#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2014-04-03-10-45-58
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	count	string	count	count	count	count	table[string]
1320970877.411038	CGxAiB2mhGBOKPR48l	192.168.114.10	1038	77.221.140.2	80	tcp	http	0.285864	265	1642	SF	-	0	ShADadfF	6	513	6	1890	(empty)
1320970877.412266	CVo1pvPYKofTzE6b4	192.168.114.10	1039	77.221.140.2	80	tcp	http	0.285501	262	283	SF	-	0	ShADadfF	5	470	5	491	(empty)
1320970877.415489	CS23334UidFRjRGlqh	192.168.114.10	1040	77.221.140.2	80	tcp	http	0.291634	272	1067	SF	-	0	ShADadfF	5	480	5	1275	(empty)
1320970877.050799	C2MBdh3kLjhjxu9Kae	192.168.114.10	1036	91.194.214.66	80	tcp	http	1.645198	382	19442	SF	-	0	ShADadfF	14	950	18	20170	(empty)
1320970875.639595	CWJW051q0hMAeWsan1	192.168.114.10	1029	4.2.2.3	53	udp	dns	1.769866	308	627	SF	-	0	Dd	8	532	8	851	(empty)
1320970877.313734	C3wotk1Z29UWpk8ry8	192.168.114.10	1037	4.2.2.3	53	udp	dns	0.095701	28	44	SF	-	0	Dd	1	56	1	72	(empty)
1320970876.254869	CxMRoc3R7xddnoOtUf	192.168.114.10	1032	70.39.97.249	80	tcp	http	18.733446	338	1215	RSTO	-	0	ShADdfR	6	586	3	1343	(empty)
1320970876.200404	CeCZ8U1ifLkrI7WSK5	192.168.114.10	1031	70.39.97.252	80	tcp	http	18.788292	339	1216	RSTO	-	0	ShADdfR	6	587	3	1344	(empty)
1320970897.726165	C2d1GT20U2FLK2jFyf	192.168.114.10	1055	91.194.214.75	80	tcp	http	0.633559	189	3051	SF	-	0	ShADadfF	6	437	6	3299	(empty)
1320970897.725988	ClWUZP1LqfqV1WRZU9	192.168.114.10	1056	91.194.214.75	80	tcp	http	0.634219	189	3051	SF	-	0	ShADadfF	6	437	6	3299	(empty)
1320970897.726343	CbwrxC1sX3XPqCsy87	192.168.114.10	1051	91.194.214.75	80	tcp	http	0.637676	189	3051	SF	-	0	ShADadfF	7	477	6	3299	(empty)
1320970897.725814	CMRtSY2CJ0rDGkKBPb	192.168.114.10	1057	91.194.214.75	80	tcp	http	0.641669	189	3051	SF	-	0	ShADadfF	6	437	6	3299	(empty)
1320970897.725453	CuXPCq4mm6ROGzWWMi	192.168.114.10	1053	91.194.214.66	80	tcp	http	0.649453	232	2951	SF	-	0	ShADadfF	6	480	6	3199	(empty)
1320970897.725637	CXuIV01DkjVVfIxzO6	192.168.114.10	1052	91.194.214.66	80	tcp	http	0.941587	310	5596	SF	-	0	ShADadfF	7	598	8	5924	(empty)
1320970897.724992	CeioZK3iOyXiVHMjLj	192.168.114.10	1058	91.194.214.75	80	tcp	http	3.703014	189	3051	SF	-	0	ShADadfF	7	485	6	3299	(empty)
1320970897.72527	Cr7z5dJ0qfX35ger2	192.168.114.10	1054	91.194.214.75	80	tcp	http	3.707612	189	3051	SF	-	0	ShADadfF	7	485	6	3299	(empty)
1320970898.807086	CZUrnu3XLMwGNyFgQc	192.168.114.10	1059	91.194.214.66	80	tcp	http	4.180451	235	345378	SF	-	0	ShADadfF	144	6003	255	355586	(empty)
1320970899.257856	CI3Loc2KSbGXpTraB9	192.168.114.10	1060	91.194.214.66	80	tcp	http	3.879132	235	345384	SF	-	0	ShADadfF	143	5963	256	355632	(empty)
1320970903.999774	ClQfOP3dZvzB1RPdvl	192.168.114.10	1063	193.105.154.210	80	tcp	http	0.396798	168	304	SF	-	0	ShADadfF	5	376	5	512	(empty)
