#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-09-55-09
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1369260221.092495	CIDN1Y1LHwtXraDP71	192.168.121.10	1031	129.121.137.227	80	8	GET	www.stealporn.com	/templates/frontend/orange/images/submenu_bg.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3157	200	OK	-	-	-	(empty)	-	-	-	-	-	FcJYhG2Np6wqv3DFke	image/png
1369260221.096291	CtMBVJ3LCxTIgo6x2	192.168.121.10	1032	129.121.137.227	80	7	GET	www.stealporn.com	/templates/frontend/orange/images/search_btn_bg.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2870	200	OK	-	-	-	(empty)	-	-	-	-	-	FoI5x25RFIT3WIcei	image/png
1369260221.147967	CIDN1Y1LHwtXraDP71	192.168.121.10	1031	129.121.137.227	80	9	GET	www.stealporn.com	/templates/frontend/orange/js/jquery.jtruncate.js	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1758	200	OK	-	-	-	(empty)	-	-	-	-	-	FzvICc21jQpX8sJobe	text/html
1369260221.150826	CtMBVJ3LCxTIgo6x2	192.168.121.10	1032	129.121.137.227	80	8	GET	www.stealporn.com	/templates/frontend/orange/images/tab-left.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3468	200	OK	-	-	-	(empty)	-	-	-	-	-	FZLbshAbj64Wb0DDl	image/png
1369260221.18263	CIDN1Y1LHwtXraDP71	192.168.121.10	1031	129.121.137.227	80	10	GET	www.stealporn.com	/templates/frontend/orange/images/tab-right.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	576	200	OK	-	-	-	(empty)	-	-	-	-	-	FsRxgc2uOUUcZrXJOj	image/png
1369260221.202393	CtMBVJ3LCxTIgo6x2	192.168.121.10	1032	129.121.137.227	80	9	GET	www.stealporn.com	/templates/frontend/orange/images/upload_btn.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3298	200	OK	-	-	-	(empty)	-	-	-	-	-	Fjf7JF1WJEgkwdaOD7	image/png
1369260221.222217	CIDN1Y1LHwtXraDP71	192.168.121.10	1031	129.121.137.227	80	11	GET	www.stealporn.com	/templates/frontend/orange/images/input_bg.gif	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	76	200	OK	-	-	-	(empty)	-	-	-	-	-	F4B3wm2IUzGOr4PFW	image/gif
1369260221.23938	CtMBVJ3LCxTIgo6x2	192.168.121.10	1032	129.121.137.227	80	10	GET	www.stealporn.com	/templates/frontend/orange/js/jquery.video-0.2.js	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8038	200	OK	-	-	-	(empty)	-	-	-	-	-	FHejlk2gTqh6WJWjy7	text/plain
1369260221.285611	CIDN1Y1LHwtXraDP71	192.168.121.10	1031	129.121.137.227	80	12	GET	www.stealporn.com	/templates/frontend/orange/images/social/twitter_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	608	200	OK	-	-	-	(empty)	-	-	-	-	-	F7Ibxl440J65VLsWFg	image/png
1369260221.286001	CtMBVJ3LCxTIgo6x2	192.168.121.10	1032	129.121.137.227	80	11	GET	www.stealporn.com	/templates/frontend/orange/images/social/facebook_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	502	200	OK	-	-	-	(empty)	-	-	-	-	-	FnEjYl39i8MhEiox59	image/png
1369260221.347433	CQV4ix3QhWvTzNLmme	192.168.121.10	1033	72.21.91.196	80	1	GET	s7.addthis.com	/js/250/addthis_widget.js	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	7059	200	OK	-	-	-	(empty)	-	-	-	-	-	FEciwn3aiAuuGZpFAd	text/plain
1369260221.336748	CIDN1Y1LHwtXraDP71	192.168.121.10	1031	129.121.137.227	80	13	GET	www.stealporn.com	/templates/frontend/orange/images/social/yahoobuzz_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	672	200	OK	-	-	-	(empty)	-	-	-	-	-	FR4o1bYX9nnnaGegj	image/png
1369260221.337078	CtMBVJ3LCxTIgo6x2	192.168.121.10	1032	129.121.137.227	80	12	GET	www.stealporn.com	/templates/frontend/orange/images/social/myspace_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	658	200	OK	-	-	-	(empty)	-	-	-	-	-	F8wpD5424eLW9QLsGk	image/png
1369260221.381017	CIDN1Y1LHwtXraDP71	192.168.121.10	1031	129.121.137.227	80	14	GET	www.stealporn.com	/templates/frontend/orange/images/social/google_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	751	200	OK	-	-	-	(empty)	-	-	-	-	-	FS4bFv17VAyluJHqgg	image/png
1369260221.382307	CtMBVJ3LCxTIgo6x2	192.168.121.10	1032	129.121.137.227	80	13	GET	www.stealporn.com	/templates/frontend/orange/images/social/windows_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	792	200	OK	-	-	-	(empty)	-	-	-	-	-	FexWVS3MK7CxUfKMjc	image/png
1369260221.414205	CIDN1Y1LHwtXraDP71	192.168.121.10	1031	129.121.137.227	80	15	GET	www.stealporn.com	/templates/frontend/orange/images/social/stumbleupon_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	698	200	OK	-	-	-	(empty)	-	-	-	-	-	F8Gkyn33xeGufaC9s3	image/png
1369260221.451266	CtMBVJ3LCxTIgo6x2	192.168.121.10	1032	129.121.137.227	80	14	GET	www.stealporn.com	/templates/frontend/orange/images/social/digg_alt_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	531	200	OK	-	-	-	(empty)	-	-	-	-	-	FSfB8R2AtZuzAptH26	image/png
1369260221.517522	CIDN1Y1LHwtXraDP71	192.168.121.10	1031	129.121.137.227	80	16	GET	www.stealporn.com	/templates/frontend/orange/images/social/blogger_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	506	200	OK	-	-	-	(empty)	-	-	-	-	-	FQWwZy31O9lnkjgyT1	image/png
1369260221.535829	CtMBVJ3LCxTIgo6x2	192.168.121.10	1032	129.121.137.227	80	15	GET	www.stealporn.com	/templates/frontend/orange/images/social/technorati_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	821	200	OK	-	-	-	(empty)	-	-	-	-	-	Fkr7NqYZ5H7jk7NBe	image/png
1369260221.603064	CIDN1Y1LHwtXraDP71	192.168.121.10	1031	129.121.137.227	80	17	GET	www.stealporn.com	/templates/frontend/orange/images/star.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4155	200	OK	-	-	-	(empty)	-	-	-	-	-	Fqnrk54Zrh4EaIpROj	image/png
