#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-09-51-20
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1346317887.152332	CmmXEt4u4a90IthGLd	192.168.118.10	1030	62.149.128.160	80	1	GET	vinivicenza.com	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	235	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	Fd3BZw2PItyuqS3WO5	text/html
1346317889.888639	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	7	GET	www.vinivicenza.com	/modules/mod_search_vmproduct/js/globalsearch.js	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6336	200	OK	-	-	-	(empty)	-	-	-	-	-	FTYPJG13yNTyilZ6Vl	text/plain
1346317889.777302	CN9uJnecblaPJmSk3	192.168.118.10	1035	81.31.158.40	80	1	GET	top.joomla.it	/button.php?u=alebed&style=o	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1346317890.047072	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	8	GET	www.vinivicenza.com	/templates/common/images/bgContentUp.png	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1881	200	OK	-	-	-	(empty)	-	-	-	-	-	FK3Jw31ESOIAEWiR71	image/png
1346317889.362141	CQlxaG2swo7ZM4Vot1	192.168.118.10	1032	62.149.140.60	80	3	GET	www.vinivicenza.com	/bg.jpg	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	102392	200	OK	-	-	-	(empty)	-	-	-	-	-	FaLLWi45lfoE2PH2Sk	image/jpeg
1346317890.086211	CN9uJnecblaPJmSk3	192.168.118.10	1035	81.31.158.40	80	2	GET	top.joomla.it	/images/o/544.png	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3308	200	OK	-	-	-	(empty)	-	-	-	-	-	FoeZVk46HhIcZSysid	image/png
1346317890.220836	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	9	GET	www.vinivicenza.com	/templates/common/images/Logo.png	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8684	200	OK	-	-	-	(empty)	-	-	-	-	-	FcVtgQ55hfywq7dj3	image/png
1346317890.407648	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	10	GET	www.vinivicenza.com	/modules/mod_fpss/tmpl/Uncut/css/template_css_ie.css	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	593	200	OK	-	-	-	(empty)	-	-	-	-	-	FF7XS7Sw08bnrHhpg	text/plain
1346317890.403073	CQlxaG2swo7ZM4Vot1	192.168.118.10	1032	62.149.140.60	80	4	GET	www.vinivicenza.com	/modules/mod_fpss/tmpl/Uncut/css/template_css.php?w=830&h=333&sw=0	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4164	200	OK	-	-	-	(empty)	-	-	-	-	-	FovOJX321KI2XNKKX1	text/plain
1346317890.587832	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	11	GET	www.vinivicenza.com	/modules/mod_fpss/includes/engines/mootools-fpss-comp.js	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4430	200	OK	-	-	-	(empty)	-	-	-	-	-	FJpYVT34c5jhUrlCRh	text/plain
1346317890.779167	CQlxaG2swo7ZM4Vot1	192.168.118.10	1032	62.149.140.60	80	5	GET	www.vinivicenza.com	/components/com_fpss/images/Header5.jpg	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	97097	200	OK	-	-	-	(empty)	-	-	-	-	-	FuDcybYy28xAfPiB5	image/jpeg
1346317890.782345	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	12	GET	www.vinivicenza.com	/components/com_fpss/images/Header1_1.jpg	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	131376	200	OK	-	-	-	(empty)	-	-	-	-	-	FrRLFJK16Lc5PehGh	image/jpeg
1346317891.112305	CQlxaG2swo7ZM4Vot1	192.168.118.10	1032	62.149.140.60	80	6	GET	www.vinivicenza.com	/components/com_fpss/images/Header2.jpg	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	98104	200	OK	-	-	-	(empty)	-	-	-	-	-	FZP4Sl2VvFSoYx1dt	image/jpeg
1346317891.354158	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	13	GET	www.vinivicenza.com	/components/com_fpss/images/Header4.jpg	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	116452	200	OK	-	-	-	(empty)	-	-	-	-	-	FjXxIP1f5R18dYlpr7	image/jpeg
1346317891.65665	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	14	GET	www.vinivicenza.com	/components/com_fpss/images/thumbs/Header5.jpg	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5080	200	OK	-	-	-	(empty)	-	-	-	-	-	FuOasz3dEX0SlMYj63	image/jpeg
1346317891.80229	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	15	GET	www.vinivicenza.com	/components/com_fpss/images/thumbs/Header1_1.jpg	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6438	200	OK	-	-	-	(empty)	-	-	-	-	-	FBpIbG1sPlYpNkqGt3	image/jpeg
1346317891.94795	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	16	GET	www.vinivicenza.com	/components/com_fpss/images/thumbs/Header2.jpg	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5360	200	OK	-	-	-	(empty)	-	-	-	-	-	FWagEz2TRk936GqhQ7	image/jpeg
1346317892.084085	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	17	GET	www.vinivicenza.com	/components/com_fpss/images/thumbs/Header4.jpg	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5743	200	OK	-	-	-	(empty)	-	-	-	-	-	FpCrUv1vdOrr72X9ah	image/jpeg
1346317892.217633	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	18	GET	www.vinivicenza.com	/components/com_fpss/images/thumbs/Header3.jpg	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6349	200	OK	-	-	-	(empty)	-	-	-	-	-	F6PAqP1QaT1FqIBnC	image/jpeg
1346317892.355285	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	19	GET	www.vinivicenza.com	/components/com_virtuemart/show_image_in_imgtag.php?filename=resized/Rueda_Verdejo_4dd29adb7cf77_150x150.jpg&newxsize=150&newysize=150&fileout=	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5979	200	OK	-	-	-	(empty)	-	-	-	-	-	FoiBddVrMzceGjvh7	image/jpeg
1346317892.640101	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	20	GET	www.vinivicenza.com	/components/com_virtuemart/show_image_in_imgtag.php?filename=resized/Barbera_Naunda_e_4ec53b04bd84f_150x150.jpg&newxsize=150&newysize=150&fileout=	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	19303	200	OK	-	-	-	(empty)	-	-	-	-	-	FfPsg128uYNfep9RF8	image/jpeg
1346317891.525094	CQlxaG2swo7ZM4Vot1	192.168.118.10	1032	62.149.140.60	80	7	GET	www.vinivicenza.com	/components/com_fpss/images/Header3.jpg	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	180695	200	OK	-	-	-	(empty)	-	-	-	-	-	FYV5de1op48vfjm8Ql	image/jpeg
1346317892.831302	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	21	GET	www.vinivicenza.com	/components/com_virtuemart/show_image_in_imgtag.php?filename=resized/Barolo_Costa_di__4d6924bc462f1_150x150.jpg&newxsize=150&newysize=150&fileout=	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	7477	200	OK	-	-	-	(empty)	-	-	-	-	-	FcOGhm1QDC9MQhDCJi	image/jpeg
1346317892.85123	CQlxaG2swo7ZM4Vot1	192.168.118.10	1032	62.149.140.60	80	8	GET	www.vinivicenza.com	/components/com_virtuemart/show_image_in_imgtag.php?filename=resized/Franciacorta_Mag_4ec01108bc0ca_150x150.jpg&newxsize=150&newysize=150&fileout=	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6179	200	OK	-	-	-	(empty)	-	-	-	-	-	FXapJB3CEQZkR0wL94	image/jpeg
1346317893.037836	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	22	GET	www.vinivicenza.com	/modules/mod_fpss/tmpl/Uncut/images/nav.gif	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	306	200	OK	-	-	-	(empty)	-	-	-	-	-	FSOfmJ1BaxFI8XUwKe	image/gif
1346317893.066382	CQlxaG2swo7ZM4Vot1	192.168.118.10	1032	62.149.140.60	80	9	GET	www.vinivicenza.com	/templates/common/images/BG_Cat.png	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1825	200	OK	-	-	-	(empty)	-	-	-	-	-	Fh7OzMJ3EtXwULwof	image/png
1346317893.199816	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	23	GET	www.vinivicenza.com	/templates/Homepage/images/AltoSX_Testo.jpg	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	14805	200	OK	-	-	-	(empty)	-	-	-	-	-	FocBSp1P04Llbjxzt8	image/jpeg
1346317893.208136	CQlxaG2swo7ZM4Vot1	192.168.118.10	1032	62.149.140.60	80	10	GET	www.vinivicenza.com	/templates/Homepage/images/AltoDX_Testo.jpg	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12047	200	OK	-	-	-	(empty)	-	-	-	-	-	FEOuEv2eO3sU12eON1	image/jpeg
1346317893.350733	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	24	GET	www.vinivicenza.com	/images/lofthumbs/100x90/images/stories/serralung06.jpg	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	13129	200	OK	-	-	-	(empty)	-	-	-	-	-	FaW7Il25MOYReJRbY	image/jpeg
1346317893.355639	CQlxaG2swo7ZM4Vot1	192.168.118.10	1032	62.149.140.60	80	11	GET	www.vinivicenza.com	/images/lofthumbs/100x90/images/stories/cartina_piemonte2federdoc.gif	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1376	200	OK	-	-	-	(empty)	-	-	-	-	-	Fw8Mfj3qJamg1Cqzol	image/gif
1346317893.535637	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	25	GET	www.vinivicenza.com	/images/lofthumbs/100x90/images/stories/immagine.jpg	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11160	200	OK	-	-	-	(empty)	-	-	-	-	-	F1yLh92xx7sAOhPipk	image/jpeg
1346317893.539497	CQlxaG2swo7ZM4Vot1	192.168.118.10	1032	62.149.140.60	80	12	GET	www.vinivicenza.com	/images/lofthumbs/100x90/images/stories/wine.jpg	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	7831	200	OK	-	-	-	(empty)	-	-	-	-	-	FyBGfv2tC1hlj6akoh	image/jpeg
1346317893.66796	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	26	GET	www.vinivicenza.com	/templates/Homepage/images/BassoSX_Testo.jpg	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4266	200	OK	-	-	-	(empty)	-	-	-	-	-	FoLOMs2tQYDx3GRe4j	image/jpeg
1346317893.682555	CQlxaG2swo7ZM4Vot1	192.168.118.10	1032	62.149.140.60	80	13	GET	www.vinivicenza.com	/modules/mod_lofarticlesscroller/assets/images/arrow-right.png	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1829	200	OK	-	-	-	(empty)	-	-	-	-	-	FeGPQF4DPO8j8RrcTg	image/png
1346317893.800297	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	27	GET	www.vinivicenza.com	/modules/mod_lofarticlesscroller/assets/images/arrow-left.png	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1850	200	OK	-	-	-	(empty)	-	-	-	-	-	Fq07iN1i7yBE3AEQEh	image/png
1346317893.837136	CQlxaG2swo7ZM4Vot1	192.168.118.10	1032	62.149.140.60	80	14	GET	www.vinivicenza.com	/templates/Homepage/images/btn_scopri.png	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2129	200	OK	-	-	-	(empty)	-	-	-	-	-	FYkXnC4eeuAuPNi8q	image/png
1346317893.945246	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	28	GET	www.vinivicenza.com	/templates/Homepage/images/logoFooter.png	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10403	200	OK	-	-	-	(empty)	-	-	-	-	-	FQikhV2oTIbsmT5HBa	image/png
1346317893.978368	CQlxaG2swo7ZM4Vot1	192.168.118.10	1032	62.149.140.60	80	15	GET	www.vinivicenza.com	/templates/Homepage/images/indirizzo.png	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4665	200	OK	-	-	-	(empty)	-	-	-	-	-	FBkyzj3HbnlmOwofG6	image/png
1346317894.096323	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	29	GET	www.vinivicenza.com	/templates/common/images/bgContentDown.png	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1820	200	OK	-	-	-	(empty)	-	-	-	-	-	FFau4V334TPgm17LXf	image/png
1346317894.119987	CQlxaG2swo7ZM4Vot1	192.168.118.10	1032	62.149.140.60	80	16	GET	www.vinivicenza.com	/templates/Homepage/images/ideeRegalo.jpg	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	13554	200	OK	-	-	-	(empty)	-	-	-	-	-	FoTDks3qhGm4WL251c	image/jpeg
1346317894.231024	CbHFRb15tUuT5j8eT9	192.168.118.10	1031	62.149.140.60	80	30	GET	www.vinivicenza.com	/modules/mod_fpss/tmpl/Uncut/images/loading_black.gif	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8787	200	OK	-	-	-	(empty)	-	-	-	-	-	F1HNAx2iqvmMTChxWc	image/gif
1346317894.268434	CQlxaG2swo7ZM4Vot1	192.168.118.10	1032	62.149.140.60	80	17	GET	www.vinivicenza.com	/modules/mod_fpss/tmpl/Uncut/images/nav-over.gif	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	341	200	OK	-	-	-	(empty)	-	-	-	-	-	FJtqG64bgqB2fztLgb	image/gif
1346317894.756482	CVYH623aV0q9Us6U0d	192.168.118.10	1040	62.149.140.83	80	1	GET	www.scuolaartedanza.net	/wp-admin/template.php	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1346317895.353421	CYr55b20gmAFA5XnV2	192.168.118.10	1041	208.70.79.229	80	1	GET	wantpage.com	/43254185.html	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12692	200	OK	-	-	-	(empty)	-	-	-	-	-	FU6ITS3eVDKpdO38Xl	text/html
1346317898.919718	CQTDliSKEO49IakEc	192.168.118.10	1043	208.70.79.229	80	1	GET	wantpage.com	/88770.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	0	404	Not Found	-	-	-	(empty)	-	-	-	-	-	-	-
1346317899.69493	CQTDliSKEO49IakEc	192.168.118.10	1043	208.70.79.229	80	2	GET	wantpage.com	/88770.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	0	404	Not Found	-	-	-	(empty)	-	-	-	-	-	-	-
1346317900.211738	CQTDliSKEO49IakEc	192.168.118.10	1043	208.70.79.229	80	3	GET	wantpage.com	/Ini.class	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	326	404	Not Found	-	-	-	(empty)	-	-	-	-	-	FkiviE297zgmwqrVKe	text/html
1346317898.917987	CDnBXz3lEKh03DKjIk	192.168.118.10	1042	208.70.79.229	80	1	GET	wantpage.com	/33256.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	12462	200	OK	-	-	-	(empty)	-	-	-	-	-	FFbNRi4zLDNhKEhcX6	application/jar
1346317900.271003	CQTDliSKEO49IakEc	192.168.118.10	1043	208.70.79.229	80	4	GET	wantpage.com	/Ini/class.class	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	332	404	Not Found	-	-	-	(empty)	-	-	-	-	-	FVULex2TIxvcBdOBZ3	text/html
1346317900.28288	CDnBXz3lEKh03DKjIk	192.168.118.10	1042	208.70.79.229	80	2	GET	wantpage.com	/33256.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	12462	200	OK	-	-	-	(empty)	-	-	-	-	-	FkiRZ612013OFAHXLl	application/jar
1346317901.169145	CDnBXz3lEKh03DKjIk	192.168.118.10	1042	208.70.79.229	80	3	GET	wantpage.com	/33256.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	12462	200	OK	-	-	-	(empty)	-	-	-	-	-	F09h8x2z00xIXtxSKj	application/jar
1346317897.357077	CYr55b20gmAFA5XnV2	192.168.118.10	1041	208.70.79.229	80	2	GET	wantpage.com	/98765.pdf	http://wantpage.com/43254185.html	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5348	200	OK	-	-	-	(empty)	-	-	-	-	-	FKAXr146b1ERuxMXYj	application/pdf
1346317902.272556	CDnBXz3lEKh03DKjIk	192.168.118.10	1042	208.70.79.229	80	4	GET	wantpage.com	/33256.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	12462	200	OK	-	-	-	(empty)	-	-	-	-	-	FdMOEI1N7jr6jNaNC5	application/jar
1346317927.226371	CIoLeX2lMom3WcGOV3	192.168.118.10	1045	62.149.140.60	80	1	GET	www.vinivicenza.com	/modules/mod_fpss/tmpl/Uncut/images/nav-over.gif	http://www.vinivicenza.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1346317926.585995	C729G52lZtpl9aQVu5	192.168.118.10	1044	208.70.79.229	80	1	GET	wantpage.com	/2.html	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	18432	200	OK	-	-	-	(empty)	-	-	-	-	-	Fbj1Og2Q1IjuIIK0B3	application/x-dosexec
1346317927.355764	C0OHkK36XEx4uM5fRl	192.168.118.10	1046	208.70.79.229	80	1	GET	wantpage.com	/3.html	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	18432	200	OK	-	-	-	(empty)	-	-	-	-	-	F1v54V3ZaqtHlhuNO	application/x-dosexec
1346317927.182378	CDnBXz3lEKh03DKjIk	192.168.118.10	1042	208.70.79.229	80	5	GET	wantpage.com	/3.html	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	0	-	-	-	-	-	(empty)	-	-	-	-	-	-	-
1346317935.327986	CWSfYi2Yl2y0a2wSQ6	192.168.118.10	1047	81.169.167.40	80	1	GET	kumst-haiger.de	/912591.html	-	User-Agent: Opera/10.60 Presto/2.2.30	0	52224	200	OK	-	-	-	(empty)	-	-	-	-	-	FeanEvzI2KWgyRVLg	binary
1346317936.265361	CWSfYi2Yl2y0a2wSQ6	192.168.118.10	1047	81.169.167.40	80	2	GET	kumst-haiger.de	/912591.html	-	User-Agent: Opera/10.60 Presto/2.2.30	0	163840	200	OK	-	-	-	(empty)	-	-	-	-	-	Fmydf73UdDE7oHcDSc	binary
1346317937.039816	CWSfYi2Yl2y0a2wSQ6	192.168.118.10	1047	81.169.167.40	80	3	GET	kumst-haiger.de	/912591.html	-	User-Agent: Opera/10.60 Presto/2.2.30	0	420352	200	OK	-	-	-	(empty)	-	-	-	-	-	Fmj02P1pA0vGfmRWwi	binary
1346317938.093608	CWSfYi2Yl2y0a2wSQ6	192.168.118.10	1047	81.169.167.40	80	4	GET	kumst-haiger.de	/912591.html	-	User-Agent: Opera/10.60 Presto/2.2.30	0	148992	200	OK	-	-	-	(empty)	-	-	-	-	-	Fg21Lo3wo3HGaD3Kn9	binary
1346317938.625613	CWSfYi2Yl2y0a2wSQ6	192.168.118.10	1047	81.169.167.40	80	5	GET	kumst-haiger.de	/912591.html	-	User-Agent: Opera/10.60 Presto/2.2.30	0	397775	200	OK	-	-	-	(empty)	-	-	-	-	-	F5WPms1syxKv5rq5mh	binary
