#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2014-04-03-10-54-30
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	count	string	count	count	count	count	table[string]
1341652680.478011	CbCpDB2wt1czWngHC7	192.168.125.10	1030	94.242.199.115	80	tcp	http	0.793886	282	18519	SF	-	0	ShADadfF	12	770	16	19167	(empty)
1341652680.961179	CGbM6z4EREHVXtkCO2	192.168.125.10	1031	94.242.199.115	80	tcp	http	0.318364	244	1140	SF	-	0	ShADadfF	5	452	5	1348	(empty)
1341652681.289248	CzsdRm2PBxzAieynZk	192.168.125.10	1032	94.242.199.115	80	tcp	http	1.269377	243	72446	SF	-	0	ShADadfF	39	1811	53	74574	(empty)
1341652682.609597	CJ28zz1xyPEbsnMM3c	192.168.125.10	1033	94.242.199.115	80	tcp	http	0.318464	243	2902	SF	-	0	ShADadfF	6	491	6	3150	(empty)
1341652682.610268	CSwl9QZY1zfgcWBeg	192.168.125.10	1034	94.242.199.115	80	tcp	http	0.318358	243	549	SF	-	0	ShADadfF	5	451	5	757	(empty)
1341652682.943795	Cm7OaQ1GcNHF0pr5w1	192.168.125.10	1039	94.242.199.115	80	tcp	http	0.320755	238	930	SF	-	0	ShADadfF	5	446	5	1138	(empty)
1341652683.267248	Cu2h5e34hOVsP85w49	192.168.125.10	1040	94.242.199.115	80	tcp	http	0.321174	243	546	SF	-	0	ShADadfF	5	451	5	754	(empty)
1341652683.595122	CvLFkF3I78Chvd8kD2	192.168.125.10	1041	94.242.199.115	80	tcp	http	0.320973	242	930	SF	-	0	ShADadfF	5	450	5	1138	(empty)
1341652683.924374	CwjO7v3cpMjVPAvzO8	192.168.125.10	1042	94.242.199.115	80	tcp	http	0.322732	259	3707	SF	-	0	ShADadfF	6	507	6	3955	(empty)
1341652683.926691	Cp23dE3pKLrJJke0if	192.168.125.10	1043	94.242.199.115	80	tcp	http	0.322645	318	2952	SF	-	0	ShADadfF	6	566	6	3200	(empty)
1341652684.256873	CSR67Y1CYhbakhefyh	192.168.125.10	1045	94.242.199.115	80	tcp	http	0.482084	244	7982	SF	-	0	ShADadfF	8	572	9	8350	(empty)
1341652684.250644	CvQmcmNiEYvrj4Llh	192.168.125.10	1044	94.242.199.115	80	tcp	http	0.795476	264	20862	SF	-	0	ShADadfF	14	832	19	21630	(empty)
1341652684.73992	C0ZXL02UtKKN3Oluuf	192.168.125.10	1046	94.242.199.115	80	tcp	http	0.478393	243	5749	SF	-	0	ShADadfF	7	531	7	6037	(empty)
1341652685.059776	CxqdRovZsm5xNX8j8	192.168.125.10	1047	94.242.199.115	80	tcp	http	0.482388	240	6647	SF	-	0	ShADadfF	7	528	8	6975	(empty)
1341652685.223884	CXO8vx3x21LRDVxT72	192.168.125.10	1048	94.242.199.115	80	tcp	http	0.324432	368	190	SF	-	0	ShADadfF	5	576	5	398	(empty)
1341652685.547651	CYyTpo3zJxnJyqvWA9	192.168.125.10	1049	94.242.199.115	80	tcp	http	0.324143	357	443	SF	-	0	ShADadfF	5	565	5	651	(empty)
1341652685.551885	C3kMfM3VShn1UbUv22	192.168.125.10	1050	94.242.199.115	80	tcp	http	0.476846	240	4883	SF	-	0	ShADadfF	7	528	7	5171	(empty)
1341652686.469192	CQenqNIh6c3MrtxMk	192.168.125.10	1054	94.242.199.115	80	tcp	http	0.480795	244	7231	SF	-	0	ShADadfF	7	532	8	7559	(empty)
1341652686.617934	CJd9Qw1H94jQWSZGj3	192.168.125.10	1055	94.242.199.115	80	tcp	http	0.478506	244	5366	SF	-	0	ShADadfF	7	532	7	5654	(empty)
1341652686.956259	C5u0vt2h8pRoLhTL78	192.168.125.10	1056	94.242.199.115	80	tcp	http	0.483294	240	6062	SF	-	0	ShADadfF	7	528	8	6390	(empty)
1341652687.097585	CeGyKF4HtAWPK99Jz3	192.168.125.10	1057	94.242.199.115	80	tcp	http	0.481833	239	5046	SF	-	0	ShADadfF	7	527	7	5334	(empty)
