#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	dns
#open	2014-04-03-10-49-13
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	trans_id	query	qclass	qclass_name	qtype	qtype_name	rcode	rcode_name	AA	TC	RD	RA	Z	answers	TTLs	rejected
#types	time	string	addr	port	addr	port	enum	count	string	count	string	count	string	count	string	bool	bool	bool	bool	count	vector[string]	vector[interval]	bool
1383003108.018715	CGZImv4BO2PYiAlWak	192.168.82.10	1049	85.114.128.127	53	udp	60917	-	-	-	-	-	-	-	F	F	F	F	0	-	-	F
1383003108.03775	Cvhwaj1Bx0ET6H0Huj	192.168.82.10	1050	85.114.128.127	53	udp	60917	-	-	-	-	-	-	-	F	F	F	F	0	-	-	F
1383003108.087521	C8Cebs1Ms4RJZscy47	192.168.82.10	1051	85.114.128.127	53	udp	60917	-	-	-	-	-	-	-	F	F	F	F	0	-	-	F
1383003108.101458	CnTewE4K49ZbjiiWBj	192.168.82.10	1052	85.114.128.127	53	udp	60917	-	-	-	-	-	-	-	F	F	F	F	0	-	-	F
1383003108.102159	C9LiPj15ucdQ55g7j7	192.168.82.10	1053	85.114.128.127	53	udp	60917	-	-	-	-	-	-	-	F	F	F	F	0	-	-	F
1383003111.538972	C0hs6m2zZHi3s9mnid	192.168.82.10	1064	85.114.128.127	53	udp	21899	-	-	-	-	-	-	-	F	F	F	F	0	-	-	F
1383003111.539868	CQYo101kxTd9R1NvK3	192.168.82.10	1065	85.114.128.127	53	udp	21899	-	-	-	-	-	-	-	F	F	F	F	0	-	-	F
1383003111.54053	ChIYcu2ON5ycSzqg43	192.168.82.10	1066	85.114.128.127	53	udp	21899	-	-	-	-	-	-	-	F	F	F	F	0	-	-	F
1383003123.800152	C5Dp9b1K8On4lhW518	192.168.82.10	1080	4.2.2.3	53	udp	38035	www.google.com	1	C_INTERNET	1	A	0	NOERROR	F	F	T	T	0	74.125.224.208,74.125.224.211,74.125.224.212,74.125.224.209,74.125.224.210	33.000000,33.000000,33.000000,33.000000,33.000000	F
1383003123.717727	CJJNLy4rwf94XQHGzj	192.168.82.10	1035	4.2.2.3	53	udp	24213	rag.su	1	C_INTERNET	1	A	0	NOERROR	F	F	T	T	0	72.185.70.143,217.117.242.98,188.0.71.21,176.97.100.191,50.113.67.86,46.98.64.111,91.190.83.102,64.229.3.42,75.72.58.139,213.231.34.55,5.12.173.70,62.122.110.47,178.74.77.64,99.249.29.20	150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000	F
1383003124.051151	C5Dp9b1K8On4lhW518	192.168.82.10	1080	4.2.2.3	53	udp	1168	uocqiumsciscqaiu.org	1	C_INTERNET	1	A	0	NOERROR	F	F	T	T	0	98.250.216.22,31.140.85.0,46.109.37.29,95.76.92.245,188.138.145.172,176.99.199.176,178.186.239.244,98.212.85.70,72.135.106.97,190.44.5.126,78.137.62.174,31.163.116.142,109.60.194.211	150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000	F
1383003123.718555	CmmWik1pk97vy1mBgk	192.168.82.10	1079	4.2.2.3	53	udp	12178	rag.su	1	C_INTERNET	1	A	0	NOERROR	F	F	T	T	0	109.87.16.29,37.139.101.55,195.69.133.135,109.87.1.90,109.194.13.216,5.167.235.91,178.78.16.223,50.133.130.128,178.186.239.244,46.119.238.224,176.193.77.137,178.44.159.65,173.17.50.232	150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000	F
1383003125.047594	CKcTpUBvfLepQQVK3	192.168.82.10	1080	4.2.2.5	53	udp	1168	uocqiumsciscqaiu.org	1	C_INTERNET	1	A	0	NOERROR	F	F	T	T	0	31.163.116.142,109.60.194.211,98.250.216.22,31.140.85.0,46.109.37.29,95.76.92.245,188.138.145.172,176.99.199.176,178.186.239.244,98.212.85.70,72.135.106.97,190.44.5.126,78.137.62.174	150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000	F
1383003124.70662	CLWJbm23bRZ3YF81yd	192.168.82.10	1079	4.2.2.5	53	udp	12178	rag.su	1	C_INTERNET	1	A	0	NOERROR	F	F	T	T	0	98.156.68.181,72.185.199.204,5.100.71.110,31.128.104.126,62.78.55.72,176.214.99.119,188.244.214.172,50.133.130.128,31.163.116.142,46.109.37.29,68.45.64.5	150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000	F
1383003135.626932	CTda5g4ugOKOSX7j5l	192.168.82.10	1087	8.8.8.8	53	udp	13107	www.google.com	1	C_INTERNET	1	A	0	NOERROR	F	F	T	T	0	74.125.239.50,74.125.239.52,74.125.239.51,74.125.239.49,74.125.239.48	300.000000,300.000000,300.000000,300.000000,300.000000	F
1383003181.639425	CeHrFl1eYqZcvR56h7	192.168.82.10	1035	4.2.2.3	53	udp	27537	www.google.com	1	C_INTERNET	1	A	0	NOERROR	F	F	T	T	0	74.125.224.80,74.125.224.81,74.125.224.82,74.125.224.83,74.125.224.84	276.000000,276.000000,276.000000,276.000000,276.000000	F
1383003181.948927	CeHrFl1eYqZcvR56h7	192.168.82.10	1035	4.2.2.3	53	udp	1182	crl.geotrust.com	1	C_INTERNET	1	A	0	NOERROR	F	F	T	T	0	crl.ws.symantec.com.edgekey.net,e6845.ce.akamaiedge.net,23.5.5.163	508.000000,14310.000000,13.000000	F
1383003182.04681	CeHrFl1eYqZcvR56h7	192.168.82.10	1035	4.2.2.3	53	udp	7327	pki.google.com	1	C_INTERNET	1	A	0	NOERROR	F	F	T	T	0	www3.l.google.com,74.125.224.198,74.125.224.194,74.125.224.195,74.125.224.197,74.125.224.193,74.125.224.200,74.125.224.199,74.125.224.192,74.125.224.201,74.125.224.196,74.125.224.206	576079.000000,101.000000,101.000000,101.000000,101.000000,101.000000,101.000000,101.000000,101.000000,101.000000,101.000000,101.000000	F
#close	2014-04-03-10-49-14
