#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2014-04-03-11-10-57
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	count	string	count	count	count	count	table[string]
1336529174.804992	Cal5hx3m5zLHkX5Ts3	192.168.103.10	1031	144.202.254.223	80	tcp	http	0.066824	263	5620	SF	-	0	ShADadfF	7	551	8	5948	(empty)
1336529173.296241	CSrH7F3Xvl2VloRS7h	192.168.103.10	1030	144.202.254.223	80	tcp	http	1.632653	284	41258	SF	-	0	ShADadfF	23	1224	33	42586	(empty)
1336529174.87243	CZVTuQDraJVcBSS32	192.168.103.10	1032	144.202.254.223	80	tcp	http	0.099372	253	8446	SF	-	0	ShADadfF	8	581	10	8854	(empty)
1336529174.941462	C8PnvyA4J8hg5lydl	192.168.103.10	1033	144.202.254.223	80	tcp	http	0.054814	244	983	SF	-	0	ShADadfF	6	492	6	1231	(empty)
1336529174.99687	C7hT6UhD0tYfoHDyi	192.168.103.10	1035	144.202.254.223	80	tcp	http	0.060937	249	3382	SF	-	0	ShADadfF	6	497	7	3670	(empty)
1336529174.976479	CHTQWp4wBvdbkubXI4	192.168.103.10	1034	144.202.254.223	80	tcp	http	0.116914	245	19451	SF	-	0	ShADadfF	13	773	19	20219	(empty)
1336529175.058322	CKiGn442qX2inuOjXj	192.168.103.10	1036	144.202.254.223	80	tcp	http	0.057858	245	3285	SF	-	0	ShADadfF	6	493	7	3573	(empty)
1336529175.102659	ClNGim4zwABM0QQXC	192.168.103.10	1037	144.202.254.223	80	tcp	http	0.156369	271	78723	SF	-	0	ShADadfF	41	1919	58	81051	(empty)
1336529175.288765	C0Qym13yhtfbij0e1	192.168.103.10	1038	144.202.254.223	80	tcp	http	0.061680	272	3294	SF	-	0	ShADadfF	6	520	7	3582	(empty)
1336529175.289366	CMSnf9OyZH4mwOKlj	192.168.103.10	1039	144.202.254.223	80	tcp	http	0.153516	268	16417	SF	-	0	ShADadfF	12	756	16	17065	(empty)
1336529175.456847	Cjc4je4NBrjclSgLXh	192.168.103.10	1040	144.202.254.223	80	tcp	http	0.143184	270	37441	SF	-	0	ShADadfF	21	1118	30	38649	(empty)
1336529175.61746	CH3N821IMpmFv9rA0b	192.168.103.10	1045	144.202.254.223	80	tcp	http	0.042703	269	2203	SF	-	0	ShADadfF	6	517	6	2451	(empty)
1336529175.61823	C78Cxs2Rcv929WPmx9	192.168.103.10	1046	144.202.254.223	80	tcp	http	0.043640	271	2851	SF	-	0	ShADadfF	6	519	6	3099	(empty)
1336529175.674942	CSteLV1u7WdF7z91b8	192.168.103.10	1047	144.202.254.223	80	tcp	http	0.103868	248	16172	SF	-	0	ShADadfF	11	696	15	16780	(empty)
1336529175.785585	CLtCcD1pGdXQYw7U8f	192.168.103.10	1048	144.202.254.223	80	tcp	http	0.077310	251	10010	SF	-	0	ShADadfF	9	619	11	10458	(empty)
1336529175.882156	CI7mEk3hQuG9zg5cVf	192.168.103.10	1049	144.202.254.223	80	tcp	http	0.239670	261	183190	SF	-	0	ShADadfF	87	3749	130	188398	(empty)
1336529176.159222	CQx7Yu3mXahs1eIzp7	192.168.103.10	1050	144.202.254.223	80	tcp	http	0.150871	256	28300	SF	-	0	ShADadfF	16	904	24	29268	(empty)
1336529176.316329	CVUb4t1RERN2F8UeL8	192.168.103.10	1051	144.202.254.223	80	tcp	http	0.083928	248	9411	SF	-	0	ShADadfF	9	616	11	9859	(empty)
1336529176.412494	CebJtL1QiGdU8rPbMb	192.168.103.10	1052	144.202.254.223	80	tcp	http	0.079531	258	11545	SF	-	0	ShADadfF	9	626	12	12033	(empty)
1336529176.502238	CvSjIC2a6X0k447Bg6	192.168.103.10	1053	144.202.254.223	80	tcp	http	0.224820	258	108153	SF	-	0	ShADadfF	54	2426	78	111281	(empty)
1336529176.896592	C7cB8s1LKELxUy2kge	192.168.103.10	1054	144.202.254.223	80	tcp	http	0.130930	242	22261	SF	-	0	ShADadfF	14	810	20	23069	(empty)
