#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-31-55
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1394921641.105375	Ckks7630WkKzrd7kRj	192.168.84.10	1045	108.162.196.116	80	2	GET	www.gratisjuegos.org	/wp-content/plugins/wp-postratings/postratings-css.css?ver=1.50	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1038	200	OK	-	-	-	(empty)	-	-	-	-	-	Fkvwvj2tLSYFu9Qyp3	text/plain
1394921641.152121	Cd73nS3gH3mZ38MAwf	192.168.84.10	1050	23.5.245.163	80	1	GET	crl.verisign.com	/pca3-g5.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	533	200	OK	-	-	-	(empty)	-	-	-	-	-	FnLfvU3wBjYk7enTw3	binary
1394921641.107284	CLA0yl2Dzha6BkklIh	192.168.84.10	1047	74.125.128.95	80	1	GET	ajax.googleapis.com	/ajax/libs/swfobject/2.2/swfobject.js?ver=3.3.1	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	10220	200	OK	-	-	-	(empty)	-	-	-	-	-	FqdDxKhBciFatQKEl	text/plain
1394921641.236996	CCuHeM2YBjBFMIGwHi	192.168.84.10	1049	64.18.30.10	80	1	GET	www.public-trust.com	/cgi-bin/CRL/2018/cdp.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	840	200	OK	-	-	-	(empty)	-	-	-	-	-	FUpZyyFU6Ko7GtcL4	binary
1394921641.17535	CTPDxu31LXY6yrbQFk	192.168.84.10	1051	23.5.245.163	80	1	GET	SVRSecure-G3-crl.verisign.com	/SVRSecureG3.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1354537	200	OK	-	-	-	(empty)	-	-	-	-	-	FgWxDkfZFnE5yOWY	binary
1394921641.527367	Cg6NDA4nSut8YjaLP4	192.168.84.10	1052	64.18.20.10	80	1	GET	cdp1.public-trust.com	/CRL/Omniroot2025.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1623	200	OK	-	-	-	(empty)	-	-	-	-	-	FFVM1b2LpSnXzMvLK1	binary
1394921641.878623	C3wnZUc1wX0IWSQFa	192.168.84.10	1053	165.254.146.24	80	1	GET	crl.omniroot.com	/PublicSureServerSV.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	59289	200	OK	-	-	-	(empty)	-	-	-	-	-	FFbZFq3l1I2uwvYa62	binary
1394921641.967531	CQZQda2Ibx5aME1gu1	192.168.84.10	1054	23.12.148.239	80	1	GET	platform.linkedin.com	/js/nonSecureAnonymousFramework?v=0.0.2000-RC8.33407-1408&	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	157316	200	OK	-	-	-	(empty)	-	-	-	-	-	FoPAgFFOMVMpwNhc8	text/plain
1394921642.59807	CAU9e32oH7GGAJNdm5	192.168.84.10	1057	76.73.39.146	80	1	GET	descargarlo.net	/img/rssicon.gif	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1139	200	OK	-	-	-	(empty)	-	-	-	-	-	Fyxb8UhKIA9R61Tf1	image/gif
1394921642.708246	CgrCMA3NZk5RiPX6yd	192.168.84.10	1048	108.162.196.116	80	2	GET	www.gratisjuegos.org	/wp-content/plugins/wp-followme/flash/wp_followme.swf	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	28338	200	OK	-	-	-	(empty)	-	-	-	-	-	FdJZDn4LoCYxUcx93g	application/x-shockwave-flash
1394921642.641344	ClAQ4XMT97ukbg1a7	192.168.84.10	1058	54.209.10.4	80	1	GET	v2.ministerial5.com	/creative/2-002136190-00001i;size=2;tag_id=2408	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	256	200	OK	-	-	-	(empty)	-	-	-	-	-	FKXHNg17mcUILLDxb	text/plain
1394921642.645712	CD4n6D1pxqbc723G02	192.168.84.10	1059	76.73.39.146	80	1	GET	descargarlo.net	/img/cuatro.gif	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	59	200	OK	-	-	-	(empty)	-	-	-	-	-	Fi2p1p3C59Js7ff2Pi	image/gif
1394921642.573896	CFww5K15beI649kJva	192.168.84.10	1056	76.73.39.146	80	1	GET	descargarlo.net	/img/gratisjuegos.gif	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	8681	200	OK	-	-	-	(empty)	-	-	-	-	-	FXsyql1WP3KvzElQN5	image/gif
1394921642.679521	CAU9e32oH7GGAJNdm5	192.168.84.10	1057	76.73.39.146	80	2	GET	descargarlo.net	/img/twitter1.png	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	990	200	OK	-	-	-	(empty)	-	-	-	-	-	FJ6YQI1O2OJQmXG7A4	image/png
1394921642.679847	CGagZwFDgDFeBAWdj	192.168.84.10	1060	76.73.39.146	80	1	GET	descargarlo.net	/img/sidep-bottom.gif	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	3868	200	OK	-	-	-	(empty)	-	-	-	-	-	F0wQVb3ddjT25YU8M1	image/gif
1394921642.72827	CD4n6D1pxqbc723G02	192.168.84.10	1059	76.73.39.146	80	2	GET	descargarlo.net	/img/dateicon.gif	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1711	200	OK	-	-	-	(empty)	-	-	-	-	-	FbHNLR2QioRw4p5Bni	image/gif
1394921642.729149	CFww5K15beI649kJva	192.168.84.10	1056	76.73.39.146	80	2	GET	descargarlo.net	/img/comicon.gif	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	615	200	OK	-	-	-	(empty)	-	-	-	-	-	FzRLrt4YHy8kUG1pY4	image/gif
1394921642.784133	CAU9e32oH7GGAJNdm5	192.168.84.10	1057	76.73.39.146	80	3	GET	descargarlo.net	/img/sidep-handle.gif	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	245	200	OK	-	-	-	(empty)	-	-	-	-	-	FdV3sz12Vr2rvt1ht6	image/gif
1394921642.784783	CGagZwFDgDFeBAWdj	192.168.84.10	1060	76.73.39.146	80	2	GET	descargarlo.net	/img/bullet-reg.png	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	185	200	OK	-	-	-	(empty)	-	-	-	-	-	FdRPGE3C2rea2imDaa	image/png
1394921642.820198	CILhJC49FLuTpQ0tmf	192.168.84.10	1063	76.73.39.146	80	1	GET	descargarlo.net	/img/caticon.gif	http://www.gratisjuegos.org/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	853	200	OK	-	-	-	(empty)	-	-	-	-	-	FjLK5W2VhHbi2eGHz5	image/gif
