#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2014-04-03-10-18-33
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	count	string	count	count	count	count	table[string]
1346316203.287126	CTQwzo3EnpA5VGnGG3	192.168.102.10	1030	209.235.144.9	80	tcp	http	12.954463	4802	378159	SF	-	0	ShADadfF	194	12570	275	389163	(empty)
1346316203.285077	CI8f5o3iCpWZeOShK4	192.168.102.10	1029	4.2.2.3	53	udp	dns	3.399481	149	247	SF	-	0	Dd	4	261	4	359	(empty)
1346316205.89406	C5nSe040bTWcatc3i7	192.168.102.10	1033	62.149.140.60	80	tcp	http	19.753473	351	244	RSTO	-	0	ShADadfR	6	599	4	412	(empty)
1346316203.364882	C7TC6139LBxa9njjE3	192.168.102.10	1031	209.235.144.9	80	tcp	http	27.311592	4747	658233	RSTO	-	0	ShADadfR	306	16995	462	676717	(empty)
1346316206.685408	CedSoZiehLFXDyjPf	192.168.102.10	1038	69.167.136.140	80	tcp	http	29.002929	694	19072	RSTO	-	0	ShADadfR	17	1390	18	19800	(empty)
1346316188.044992	C0RgrE3raduYjMxhh6	0.0.0.0	68	255.255.255.255	67	udp	dhcp	0.000607	626	0	S0	-	0	D	2	682	0	0	(empty)
1346316244.749088	Cl1sLZ6A3komGMh1h	192.168.102.10	1039	69.167.136.140	80	tcp	-	2.892260	0	0	S0	-	0	S	2	96	0	0	(empty)
1346316246.964608	Cllyiz1gPBsjLDk2Ti	192.168.102.10	1042	209.235.144.9	80	tcp	-	0.017013	0	0	RSTO	-	0	ShR	2	88	1	44	(empty)
1346316246.967715	C8esnz109gZBr6b4fe	192.168.102.10	1043	209.235.144.9	80	tcp	-	0.020492	0	0	RSTO	-	0	ShR	2	88	1	44	(empty)
1346316246.973958	CNwLMNfYiErnGorde	192.168.102.10	1044	209.235.144.9	80	tcp	-	0.017615	0	0	RSTO	-	0	ShR	2	88	1	44	(empty)
1346316246.981167	CohHLU2YsAJTDzh3v1	192.168.102.10	1046	209.235.144.9	80	tcp	-	0.019411	0	0	RSTO	-	0	ShR	2	88	1	44	(empty)
1346316246.991221	CDXDQU2y1L1XzFASy9	192.168.102.10	1047	209.235.144.9	80	tcp	http	5.407170	310	139	SF	-	0	ShADadFf	6	558	4	303	(empty)
1346316253.682889	CubDS74107C9im1gx9	192.168.102.10	1039	69.167.136.140	80	tcp	-	-	-	-	S0	-	0	S	1	48	0	0	(empty)
1346316188.045238	CzrH4E313amk2nWZJ4	192.168.102.10	68	192.168.102.1	67	udp	dhcp	12.167140	314	900	SF	-	0	dD	1	342	3	984	(empty)
1346316246.156109	CeALik1VDSWEM7SZ0h	192.168.102.10	1041	69.167.136.140	80	tcp	http	12.250025	1250	70466	SF	-	0	ShADadFf	36	2706	56	72714	(empty)
1346316246.975735	CK49ANF8TWMMf3Gs1	192.168.102.10	1045	209.235.144.9	80	tcp	http	16.167699	1038	561026	RSTO	-	0	ShADadR	235	10446	389	576590	(empty)
1346316256.56264	CPs2G747tfayrdFpQ9	192.168.102.10	1029	4.2.2.3	53	udp	dns	12.945576	142	267	SF	-	0	Dd	4	254	4	379	(empty)
1346316246.156585	CVctOj1dXKxd7reFQi	192.168.102.10	1040	69.167.136.140	80	tcp	http	9.594809	911	2415	S1	-	0	ShADad	8	1247	8	2743	(empty)
1346316263.407227	CBAgLC4GliTDBF6sR9	192.168.102.10	1048	209.235.144.9	80	tcp	http	5.595479	518	1067759	S1	-	0	ShADad	475	19526	735	1097163	(empty)
1346316264.112483	C28S7D4gg8NXGxjX51	192.168.102.10	1049	81.169.167.40	80	tcp	http	5.159728	768	1194536	S1	-	0	ShADad	470	19576	848	1228464	(empty)
1346316203.545403	C8lI1139DT1E9btqg7	192.168.102.10	1032	74.125.137.95	80	tcp	http	64.993666	282	24996	RSTO	-	0	ShADadR	16	930	21	25844	(empty)
1346316206.17956	CKdvr04TIz2f3jkhOf	192.168.102.10	1036	239.255.255.250	1900	udp	-	6.135822	399	0	S0	-	0	D	3	483	0	0	(empty)
#close	2014-04-03-10-18-34
