#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2014-04-03-10-04-06
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	count	string	count	count	count	count	table[string]
1337562946.850223	Cz2eS73noQCSHW50ae	192.168.121.10	1030	141.101.239.58	80	tcp	http	0.985133	285	19183	SF	-	0	ShADadfF	13	813	18	19911	(empty)
1337562947.457562	Cmkbnd1NsDcIHxwMt2	192.168.121.10	1031	141.101.239.58	80	tcp	http	0.396496	250	1142	SF	-	0	ShADadfF	5	458	5	1350	(empty)
1337562947.913718	CnJDmA49X2VwYi9Zta	192.168.121.10	1032	141.101.239.58	80	tcp	http	1.568862	249	72448	SF	-	0	ShADadfF	39	1829	53	74576	(empty)
1337562949.529182	C8Exc14aoNIm6KLavb	192.168.121.10	1038	141.101.239.58	80	tcp	http	0.390479	249	551	SF	-	0	ShADadfF	5	457	5	759	(empty)
1337562949.528573	CpYzzFsEiJUVawAj5	192.168.121.10	1037	141.101.239.58	80	tcp	http	0.400009	249	2904	SF	-	0	ShADadfF	6	497	6	3152	(empty)
1337562949.941719	C3SsSO1Sj8LAfz7quj	192.168.121.10	1039	141.101.239.58	80	tcp	http	0.392779	244	932	SF	-	0	ShADadfF	5	452	5	1140	(empty)
1337562950.346939	CMe5l64jRv3HCbPO7	192.168.121.10	1040	141.101.239.58	80	tcp	http	0.392558	249	548	SF	-	0	ShADadfF	5	457	5	756	(empty)
1337562950.752783	Cdrbbt3UvkoSwCcBqf	192.168.121.10	1041	141.101.239.58	80	tcp	http	0.393839	248	932	SF	-	0	ShADadfF	5	456	5	1140	(empty)
1337562951.159369	Cch9Gy18QiU31pE201	192.168.121.10	1042	141.101.239.58	80	tcp	http	0.395241	265	3709	SF	-	0	ShADadfF	6	513	6	3957	(empty)
1337562951.163882	CTN2ll4iioGyFFq2o9	192.168.121.10	1043	141.101.239.58	80	tcp	http	0.396068	324	2955	SF	-	0	ShADadfF	6	572	6	3203	(empty)
1337562951.585525	C1m1SWJ2GIacPjO7	192.168.121.10	1045	141.101.239.58	80	tcp	http	0.585818	250	7984	SF	-	0	ShADadfF	8	578	9	8352	(empty)
1337562952.410889	CdnhXK1tOVHQwpDdcj	192.168.121.10	1047	188.138.28.190	80	tcp	-	2.974912	0	0	S0	-	0	S	2	96	0	0	(empty)
1337562951.561847	C4L3Iy2caP51Mpjkji	192.168.121.10	1044	141.101.239.58	80	tcp	http	0.975628	270	20864	SF	-	0	ShADadfF	14	838	19	21632	(empty)
1337562952.172962	CqH5jf4PoC9xldsSUf	192.168.121.10	1046	141.101.239.58	80	tcp	http	0.592109	249	5751	SF	-	0	ShADadfF	7	537	7	6039	(empty)
1337562952.53901	CMYfL21BLwUhM9e6T8	192.168.121.10	1048	141.101.239.58	80	tcp	http	0.589897	246	6649	SF	-	0	ShADadfF	7	534	8	6977	(empty)
1337562952.770545	CNFEzm2phEKlkvk4ic	192.168.121.10	1049	141.101.239.58	80	tcp	http	0.396396	377	190	SF	-	0	ShADadfF	5	585	5	398	(empty)
1337562953.135317	CAHV2W1p0bezJP10K4	192.168.121.10	1050	141.101.239.58	80	tcp	http	0.398208	363	449	SF	-	0	ShADadfF	5	571	5	657	(empty)
1337562953.172122	CloH3Q3PwiJfdRsf17	192.168.121.10	1051	141.101.239.58	80	tcp	http	0.592243	246	4885	SF	-	0	ShADadfF	7	534	7	5173	(empty)
1337562954.128777	CGRZdp4YtFJdh2CUWe	192.168.121.10	1054	141.101.239.58	80	tcp	http	0.585910	250	7233	SF	-	0	ShADadfF	7	538	8	7561	(empty)
1337562954.360711	CKfCzQiin26hBmqG9	192.168.121.10	1056	141.101.239.58	80	tcp	http	0.585332	250	5368	SF	-	0	ShADadfF	7	538	7	5656	(empty)
1337562954.773114	CWqUbk2wcqpkBhTYM2	192.168.121.10	1058	141.101.239.58	80	tcp	http	0.416446	301	2601	SF	-	0	ShADadfF	6	549	6	2849	(empty)
1337562954.71984	C5XDIK2Oq9T1nxqo5d	192.168.121.10	1057	141.101.239.58	80	tcp	http	0.601024	246	6064	SF	-	0	ShADadfF	7	534	8	6392	(empty)
1337562954.949605	Cvd4SD3gTJluyfAh36	192.168.121.10	1059	141.101.239.58	80	tcp	http	0.601650	245	5048	SF	-	0	ShADadfF	7	533	7	5336	(empty)
1337562955.362489	CCOSJV2Y4m6IGDA3Rl	192.168.121.10	1060	141.101.239.58	80	tcp	http	0.602226	250	5668	SF	-	0	ShADadfF	7	538	7	5956	(empty)
1337562955.555545	CXzPfrcuVjL74Vri9	192.168.121.10	1061	141.101.239.58	80	tcp	http	0.589480	250	6032	SF	-	0	ShADadfF	7	538	8	6360	(empty)
1337562955.968777	CnfPEx2slxtf4NWlei	192.168.121.10	1062	141.101.239.58	80	tcp	http	0.390056	250	4104	SF	-	0	ShADadfF	6	498	6	4352	(empty)
1337562956.007172	CUfzFVirtTYZhCVkf	192.168.121.10	1063	141.101.239.58	80	tcp	http	0.395848	228	856	SF	-	0	ShADadfF	5	436	5	1064	(empty)
1337562956.14817	CbvNBx1OSDtTS33ZU	192.168.121.10	1064	141.101.239.58	80	tcp	http	0.590973	246	5989	SF	-	0	ShADadfF	7	534	8	6317	(empty)
1337562956.36188	CAzv7k40T8TB8umspj	192.168.121.10	1065	141.101.239.58	80	tcp	http	0.585383	250	5361	SF	-	0	ShADadfF	7	538	7	5649	(empty)
1337562956.742699	C74u85O5u9Qyt4eJ7	192.168.121.10	1066	141.101.239.58	80	tcp	http	0.591947	250	7204	SF	-	0	ShADadfF	7	538	8	7532	(empty)
1337562956.950551	C4068s3kv8DKonwxe5	192.168.121.10	1067	141.101.239.58	80	tcp	http	0.585202	249	7153	SF	-	0	ShADadfF	7	537	8	7481	(empty)
1337562957.336407	ChlRYZ3aPmOgZRzupb	192.168.121.10	1068	141.101.239.58	80	tcp	http	0.591709	245	7695	SF	-	0	ShADadfF	8	573	9	8063	(empty)
1337562957.538866	CAagON1ThvGEsKH2za	192.168.121.10	1069	141.101.239.58	80	tcp	http	0.584584	246	6602	SF	-	0	ShADadfF	7	534	8	6930	(empty)
1337562957.930337	ClsRXS2hXWsLECoCKg	192.168.121.10	1070	141.101.239.58	80	tcp	http	0.403402	367	3023	SF	-	0	ShADadfF	6	615	6	3271	(empty)
1337562958.129293	C24UDGzz2mQpGzYee	192.168.121.10	1071	141.101.239.58	80	tcp	http	0.924126	245	6935	SF	-	0	ShADadfF	7	533	8	7263	(empty)
1337562958.341095	CJYCze1T6BdFr3Vmz2	192.168.121.10	1072	141.101.239.58	80	tcp	http	0.737001	249	5771	SF	-	0	ShADadfF	7	537	7	6059	(empty)
1337562959.081623	C4HSpB4noKXO4TgQ3l	192.168.121.10	1073	141.101.239.58	80	tcp	http	0.641527	249	7073	SF	-	0	ShADadfF	7	537	8	7401	(empty)
1337562959.085089	CxJRqmjfEYyjrZgD6	192.168.121.10	1074	141.101.239.58	80	tcp	http	0.638991	249	6116	SF	-	0	ShADadfF	7	537	8	6444	(empty)
1337562959.864571	CBHcXK3LzoRIW8k5Gc	192.168.121.10	1076	141.101.239.58	80	tcp	http	0.597419	246	5363	SF	-	0	ShADadfF	7	534	7	5651	(empty)
1337562959.863934	CqVU5937k3hpED0OK3	192.168.121.10	1075	141.101.239.58	80	tcp	http	1.297254	245	5018	SF	-	0	ShADadfF	7	533	7	5306	(empty)
1337562961.500479	CgvXssIoLCOHcb2bd	192.168.121.10	1047	188.138.28.190	80	tcp	-	-	-	-	S0	-	0	S	1	48	0	0	(empty)
1337562961.172681	CCPh792WTgM9SDp096	192.168.121.10	1077	141.101.239.58	80	tcp	http	0.590415	245	5728	SF	-	0	ShADadfF	7	533	7	6016	(empty)
1337562961.76666	CFMyfl2obKEEnl3UR2	192.168.121.10	1079	141.101.239.58	80	tcp	http	1.162956	249	6725	SF	-	0	ShADadfF	7	537	8	7053	(empty)
1337562961.185776	CFqEOW2yOYqdTpZ3Wl	192.168.121.10	1078	141.101.239.58	80	tcp	http	1.765764	222	97119	SF	-	0	ShADadfF	45	2066	72	102927	(empty)
1337562962.952427	CDcCMRgMyKoXBv8M9	192.168.121.10	1081	141.101.239.58	80	tcp	http	0.592305	249	5236	SF	-	0	ShADadfF	7	537	7	5524	(empty)
1337562962.949723	CC074F3UF3dFDAxdkh	192.168.121.10	1080	141.101.239.58	80	tcp	http	0.598512	250	6059	SF	-	0	ShADadfF	7	538	8	6387	(empty)
1337562954.202603	CvYqxk1O7tU9Oqscfh	192.168.121.10	1055	92.48.127.154	80	tcp	http	10.084662	10818	43903	RSTO	-	0	ShADadR	51	12866	45	45711	(empty)
1337562963.54904	CnGUpq4ogJaqYjGx2f	192.168.121.10	1083	141.101.239.58	80	tcp	http	0.738696	250	6012	RSTO	-	0	ShADadfR	7	538	7	6300	(empty)
1337562963.547298	CyxxNL2cvE0Mg5U6Z1	192.168.121.10	1082	141.101.239.58	80	tcp	http	0.740581	246	6639	RSTO	-	0	ShADadfR	7	534	7	6927	(empty)
1337562953.540113	CwLJ9m3bFSq5zpOG4k	192.168.121.10	1052	141.101.239.58	80	tcp	http	11.450282	249	6849	RSTO	-	0	ShADadfR	7	537	7	7137	(empty)
1337562953.76897	CLRUkhaVHnFRD3bU1	192.168.121.10	1053	141.101.239.58	80	tcp	http	11.221725	245	6613	RSTO	-	0	ShADadfR	7	533	7	6901	(empty)
1337562946.847516	CkCFmlRzWIvsn7ey6	192.168.121.10	1029	4.2.2.3	53	udp	dns	23.383495	270	422	SF	-	0	Dd	8	494	8	646	(empty)
1337562970.231962	CEidBl1vD0YEqGbkW6	192.168.121.10	1085	141.101.239.58	80	tcp	http	0.393318	170	194	SF	-	0	ShADadfF	5	378	5	402	(empty)
