#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-07-03
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1377030515.622106	CYxoyn4S1PbupdmaW7	192.168.9.10	1031	67.221.183.64	80	1	GET	billboard.com	/	-	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1377030515.883262	CW9OGI1H213OrnK2sb	192.168.9.10	1037	93.184.216.229	80	1	GET	www.billboard.com	/files/js/js_t7h6pxjzUm3b-0WRrUEPEIQsOPoZh1h3bCc1fwbew7g.js	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	48184	200	OK	-	-	-	(empty)	-	-	-	-	-	FpuMbn4PART1y4HvFd	text/plain
1377030515.883559	CVIquc1iOWd6zVeRF8	192.168.9.10	1038	165.254.156.129	80	1	GET	admin.brightcove.com	/js/BrightcoveExperiences.js	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	32586	200	OK	-	-	-	(empty)	-	-	-	-	-	FMR49u1zyXUCOT7ZXi	text/plain
1377030515.897243	CZ3icN2zprNG3Fnh9g	192.168.9.10	1032	93.184.216.229	80	5	GET	www.billboard.com	/files/js/js_DEgdS0g3Fwini7ePB9r8IuxpQ0teOQm7oNoXQ-QBk7A.js	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2701	200	OK	-	-	-	(empty)	-	-	-	-	-	FM0TA8FGPi3YO2Sbg	text/plain
1377030515.897519	CDBbmV35CXf8zABgQk	192.168.9.10	1040	74.125.129.82	80	1	GET	html5shiv.googlecode.com	/svn/trunk/html5.js	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2444	200	OK	-	-	-	(empty)	-	-	-	-	-	FjQtEh1K786tpmqMa	text/html
1377030515.897789	COVtzZKIJL9thBouk	192.168.9.10	1041	74.125.129.82	80	1	GET	html5shiv.googlecode.com	/svn/trunk/html5.js	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2444	200	OK	-	-	-	(empty)	-	-	-	-	-	FzRVwb3xNTBbA2icWe	text/html
1377030516.034278	CaUEgd2cLdZu8G19Md	192.168.9.10	1033	93.184.216.229	80	4	GET	www.billboard.com	/files/js/js_ijMsaVWSReQY973X9NSuuMzRonH9KviGI7x_wFMPYwM.js	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	245	200	OK	-	-	-	(empty)	-	-	-	-	-	F2YIk72xEvXiOChp5d	text/plain
1377030516.048154	CMTHTq2zDhFnHx7eqa	192.168.9.10	1035	93.184.216.229	80	2	GET	www.billboard.com	/files/js/js_uwrlaxJF2tUcbz56Z2eV2AEUpPeLbj6jgo4JRX4WCXg.js	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	114013	200	OK	-	-	-	(empty)	-	-	-	-	-	Ftxzmk2uV6hjjdYnf6	text/html
1377030516.107927	CW9OGI1H213OrnK2sb	192.168.9.10	1037	93.184.216.229	80	2	GET	www.billboard.com	/files/js/js_-jenMcWHoY-_YofME9QdfIdN78Hvtfo2npip2cxdObU.js	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	14253	200	OK	-	-	-	(empty)	-	-	-	-	-	FhyQo54jcDJNFdgPEj	text/plain
1377030516.108208	CZ3icN2zprNG3Fnh9g	192.168.9.10	1032	93.184.216.229	80	6	GET	www.billboard.com	/files/js/js_8_ECbCCh3rwv9R29V_MUYHrjpTH3e0pEaCur9_NOfhY.js	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	17690	200	OK	-	-	-	(empty)	-	-	-	-	-	FUpL8H1Erjjd3pjw35	text/plain
1377030516.086842	CvFq4MR9RjQNSuEg1	192.168.9.10	1042	74.201.85.10	80	1	GET	rt.legolas-media.com	/lgrt?ci=2&ti=1200&pbi=10805	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	7	200	OK	-	-	-	(empty)	-	-	-	-	-	FTFwTw4rv8fUJ6rd6k	text/plain
1377030516.045415	Cvst9Q1Zp9D5P1Mcv5	192.168.9.10	1034	93.184.216.229	80	2	GET	www.billboard.com	/sites/all/themes/bb/fonts/BrownStd-Bold.eot	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	85656	200	OK	-	-	-	(empty)	-	-	-	-	-	F7DCBS3v4Mr79phWh6	application/vnd.ms-fontobject
1377030516.30932	CaUEgd2cLdZu8G19Md	192.168.9.10	1033	93.184.216.229	80	5	GET	www.billboard.com	/files/js/js_MjGhdZi7gdD4JBx6uUesOUrr1nCxUXKJnW3e6s_bIAM.js	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	45925	200	OK	-	-	-	(empty)	-	-	-	-	-	Fx4gn62N54VQWk87Re	text/plain
1377030516.107561	CBEEgt3KHDTm8BrA8d	192.168.9.10	1036	93.184.216.229	80	2	GET	www.billboard.com	/sites/all/themes/bb/fonts/BrownStd-Regular.eot	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	82544	200	OK	-	-	-	(empty)	-	-	-	-	-	FjyRwUdSaxwURgKEj	application/vnd.ms-fontobject
1377030516.401726	Cvst9Q1Zp9D5P1Mcv5	192.168.9.10	1034	93.184.216.229	80	3	GET	www.billboard.com	/sites/all/themes/bb/fonts/BrownStd-Regular.otf	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	64356	200	OK	-	-	-	(empty)	-	-	-	-	-	FxFVkNHqOw4kQvJ4	application/vnd.ms-opentype
1377030516.40206	CWjJBH3AaJ8n5m7Ozl	192.168.9.10	1043	74.125.224.141	80	1	GET	www.googletagservices.com	/tag/js/gpt.js	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	45021	200	OK	-	-	-	(empty)	-	-	-	-	-	FagRj4miriHKSBrGj	text/plain
1377030516.401442	CMTHTq2zDhFnHx7eqa	192.168.9.10	1035	93.184.216.229	80	3	GET	www.billboard.com	/sites/all/themes/bb/fonts/BrownStd-Bold.otf	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	67288	200	OK	-	-	-	(empty)	-	-	-	-	-	FGodiV1eOMMYhEmca6	application/vnd.ms-opentype
1377030516.545784	CaOmia1NcUkLN0YYk2	192.168.9.10	1044	23.5.5.163	80	1	GET	crl.geotrust.com	/crls/secureca.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	1802	200	OK	-	-	-	(empty)	-	-	-	-	-	Fd7VsvDgo1sKCwaC2	binary
1377030516.570987	CaOmia1NcUkLN0YYk2	192.168.9.10	1044	23.5.5.163	80	2	GET	crl.geotrust.com	/crls/gtglobal.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	554	200	OK	-	-	-	(empty)	-	-	-	-	-	F2X8kG2oK1raDtZWL6	binary
1377030516.587669	C3oY364e8Mlt4fZVC	192.168.9.10	1045	74.125.224.141	80	1	GET	pagead2.googlesyndication.com	/pagead/show_companion_ad.js	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	81980	200	OK	-	-	-	(empty)	-	-	-	-	-	FNpUlb0KMuhN0X3db	text/plain
1377030516.603367	CGkqbA39bsbjViyVQj	192.168.9.10	1046	74.125.224.57	80	1	GET	partner.googleadservices.com	/gpt/pubads_impl_25.js	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	56507	200	OK	-	-	-	(empty)	-	-	-	-	-	F28GHJS7QrBaqTFc3	text/plain
1377030516.697411	CxVOAEjDOffIxRNpc	192.168.9.10	1047	74.125.224.98	80	1	GET	pki.google.com	/GIAG2.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	498	200	OK	-	-	-	(empty)	-	-	-	-	-	FXkMgA1RCOe8YKZp03	binary
1377030517.058894	CoTYNx1gcarRRS3cH9	192.168.9.10	1048	74.125.28.155	80	1	GET	stats.g.doubleclick.net	/dc.js	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	39458	200	OK	-	-	-	(empty)	-	-	-	-	-	FjknrU3BErAOkX5gXl	text/plain
1377030517.118778	CW9OGI1H213OrnK2sb	192.168.9.10	1037	93.184.216.229	80	3	GET	www.billboard.com	/sites/all/themes/bb/images/bb_logo.png	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	6690	200	OK	-	-	-	(empty)	-	-	-	-	-	FhYYL14rti6Puyk95c	image/png
1377030517.119141	CZ3icN2zprNG3Fnh9g	192.168.9.10	1032	93.184.216.229	80	7	GET	www.billboard.com	/files/imageblock/billboard-biz-switch.png	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1682	200	OK	-	-	-	(empty)	-	-	-	-	-	FeCoHm2dRjAcbom3R	image/png
1377030517.260567	CBEEgt3KHDTm8BrA8d	192.168.9.10	1036	93.184.216.229	80	3	GET	www.billboard.com	/misc/menu-leaf.png	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	126	200	OK	-	-	-	(empty)	-	-	-	-	-	FWBxad1CRZl2DHRt3a	image/png
1377030517.258182	C7O7ri3lj05NxUo9k9	192.168.9.10	1050	165.254.156.186	80	1	GET	b.scorecardresearch.com	/beacon.js	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	1900	200	OK	-	-	-	(empty)	-	-	-	-	-	FGXfhn41NzBTxjod46	text/plain
1377030517.260265	CaUEgd2cLdZu8G19Md	192.168.9.10	1033	93.184.216.229	80	6	GET	www.billboard.com	/sites/all/themes/bb/images/sprite-2013-01-25.png	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	97729	200	OK	-	-	-	(empty)	-	-	-	-	-	F6RTi1vwMCe14Pyqg	image/png
1377030517.260798	CPgaOj1AEacZ1rXnAf	192.168.9.10	1051	66.226.78.248	80	1	GET	ca19514.luckyorange.com	/w.js	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	2057	200	OK	-	-	-	(empty)	-	-	-	-	-	FwoDev4jhXoUNvtrn	text/plain
1377030517.261012	CixyO42F4aZTXuLbn7	192.168.9.10	1052	93.184.216.139	80	1	GET	platform.twitter.com	/widgets.js	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	87820	200	OK	-	-	-	(empty)	-	-	-	-	-	FTanyk1OLO7l31NVU8	text/plain
1377030517.640416	C3NhLE2KAmQMbdnzj6	192.168.9.10	1053	31.13.70.49	80	1	GET	www.facebook.com	/plugins/like.php?href=http://facebook.com/billboard&layout=button_count&show_faces=false&width=100&font=arial&height=25&action=like&colorscheme=light&locale=en_US&send=false	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	15449	200	OK	-	-	-	(empty)	-	-	-	-	-	FoITdQ1uNBPVA6sl0h	text/html
1377030518.916141	CS7zmuc0BCdxITYk5	192.168.9.10	1059	74.125.224.175	80	1	GET	www.gstatic.com	/GoogleInternetAuthority/GoogleInternetAuthority.crl	-	Microsoft-CryptoAPI/5.131.2600.2180	0	5320	200	OK	-	-	-	(empty)	-	-	-	-	-	FinCCr2zp3uoh66NDb	binary
1377030518.961584	CoTYNx1gcarRRS3cH9	192.168.9.10	1048	74.125.28.155	80	2	GET	stats.g.doubleclick.net	/__utm.gif?utmwv=5.4.4dc&utms=1&utmn=773278886&utmhn=www.billboard.com&utmcs=utf-8&utmsr=800x600&utmvp=780x427&utmsc=24-bit&utmul=en-us&utmje=1&utmfl=10.0 r32&utmdt=Billboard - Music Charts, Music News, Artist Photo Gallery & Free Video&utmhid=1510579324&utmr=-&utmp=/&utmht=1377044800140&utmac=UA-1266747-9&utmcc=__utma=199695677.1184544919.1377044799.1377044799.1377044799.1;+__utmz=199695677.1377044799.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none);&utmu=q~	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	35	200	OK	-	-	-	(empty)	-	-	-	-	-	FOSLQr4c5QKfoibcSc	image/gif
1377030519.082788	Cvst9Q1Zp9D5P1Mcv5	192.168.9.10	1034	93.184.216.229	80	4	GET	www.billboard.com	/misc/menu-expanded.png	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	106	200	OK	-	-	-	(empty)	-	-	-	-	-	FQm8OM3oRgZ8QxyxG1	image/png
1377030519.103794	CMTHTq2zDhFnHx7eqa	192.168.9.10	1035	93.184.216.229	80	4	GET	www.billboard.com	/sites/all/themes/bb/images/subscribe.png	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	3973	200	OK	-	-	-	(empty)	-	-	-	-	-	FkxFCK2ZRyU3mNOut1	image/png
1377030519.105163	CW9OGI1H213OrnK2sb	192.168.9.10	1037	93.184.216.229	80	4	GET	www.billboard.com	/sites/all/themes/bb/images/rollover_350x170_com.jpg	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	69685	200	OK	-	-	-	(empty)	-	-	-	-	-	F4L3co1JzzKgZgJcMg	image/jpeg
1377030519.18462	C7O7ri3lj05NxUo9k9	192.168.9.10	1050	165.254.156.186	80	2	GET	b.scorecardresearch.com	/b?c1=2&c2=7395269&ns__t=1377044800406&ns_c=windows-1252&c8=Billboard - Music Charts, Music News, Artist Photo Gallery & Free Video&c7=http://www.billboard.com/&c9=	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1377030519.222261	C7O7ri3lj05NxUo9k9	192.168.9.10	1050	165.254.156.186	80	3	GET	b.scorecardresearch.com	/b2?c1=2&c2=7395269&ns__t=1377044800406&ns_c=windows-1252&c8=Billboard - Music Charts, Music News, Artist Photo Gallery & Free Video&c7=http://www.billboard.com/&c9=	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	204	No Content	-	-	-	(empty)	-	-	-	-	-	-	-
1377030519.175326	CzvnMA4vqF8ULFbmW2	192.168.9.10	1060	74.125.224.57	80	1	GET	pubads.g.doubleclick.net	/gampad/ads?gdfp_req=1&correlator=1402957994817670&output=json_html&callback=googletag.impl.pubads.setAdContentsBySlotForSync&impl=ss&json_a=1&iu_parts=6419,billboard,home&enc_prev_ius=/0/1/2,/0/1/2,/0/1/2,/0/1/2&prev_iu_szs=300x250|300x600|300x1050,970x250|970x90|970x66,728x90,1x1&ists=1&prev_scp=pos=m1&dartlegolas=32875|pos=t|pos=a&dartlegolas=32875|&cust_params=tags_global=homepage&cookie_enabled=1&lmt=1377030310&dt=1377044800359&cc=93&biw=780&bih=427&oid=3&oe=utf-8&gut=v2&ifi=1&u_tz=-240&u_java=true&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&flash=10.0.32.18&url=http://www.billboard.com/&adks=2875995546,2243286684,1993052150,1431535390&vrg=25&vrp=25&ga_vid=1184544919.1377044799&ga_sid=1377044799&ga_hid=1835918853&ga_fc=true&ga_wpids=UA-1266747-9	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	9504	200	OK	-	-	-	(empty)	-	-	-	-	-	FEOEh21ZauAtmssAqf	text/plain
1377030519.328475	C3oY364e8Mlt4fZVC	192.168.9.10	1045	74.125.224.141	80	2	GET	pagead2.googlesyndication.com	/pagead/imgad?id=CICAgIDQx8mVURABGAEyCCa2rlDvfFNN	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	25105	200	OK	-	-	-	(empty)	-	-	-	-	-	FcDRRJ2jIfWWRBARla	image/jpeg
1377030519.323484	CZ29K7qusIHzU1vT1	192.168.9.10	1062	165.254.156.129	80	1	GET	static.ak.fbcdn.net	/rsrc.php/v2/y1/r/t_KeQ9ybc2S.js	http://www.facebook.com/plugins/like.php?href=http%3A%2F%2Ffacebook.com%2Fbillboard&layout=button_count&show_faces=false&width=100&font=arial&height=25&action=like&colorscheme=light&locale=en_US&send=false	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	152920	200	OK	-	-	-	(empty)	-	-	-	-	-	Fne3oQbDw7t9ti536	text/plain
1377030519.386519	C3oY364e8Mlt4fZVC	192.168.9.10	1045	74.125.224.141	80	3	GET	pagead2.googlesyndication.com	/pagead/osd.js	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	31524	200	OK	-	-	-	(empty)	-	-	-	-	-	FClNZg1ATdgh5Or1kg	text/plain
1377030519.392072	CZ29K7qusIHzU1vT1	192.168.9.10	1062	165.254.156.129	80	2	GET	static.ak.fbcdn.net	/rsrc.php/v2/y-/r/tbhIfdAHjXE.png	http://www.facebook.com/plugins/like.php?href=http%3A%2F%2Ffacebook.com%2Fbillboard&layout=button_count&show_faces=false&width=100&font=arial&height=25&action=like&colorscheme=light&locale=en_US&send=false	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	586	200	OK	-	-	-	(empty)	-	-	-	-	-	FvXLRq4rtBo4z9cN01	image/png
1377030519.335063	CQIXYd4Yj1JKc23BFg	192.168.9.10	1061	66.226.78.248	80	1	GET	w1.luckyorange.com	/w.php?nc=16&ovid=11778&res_id=0&rid=0&cid=0&uf=0&u=http://www.billboard.com/&r=&uid=null&rf=2126285&key=null&ir=null&t=Billboard - Music Charts, Music News, Artist Photo Gallery & Free Video&si=0&sk=0&def_plan=0	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	3	200	OK	-	-	-	(empty)	-	-	-	-	-	FUAId62RxqFIqiBTU7	text/plain
1377030519.435881	CBEEgt3KHDTm8BrA8d	192.168.9.10	1036	93.184.216.229	80	4	GET	www.billboard.com	/files/media/lady-gaga-applause-650-430.jpg	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	29100	200	OK	-	-	-	(empty)	-	-	-	-	-	FWzOce2esCZq7RAcU5	image/jpeg
1377030519.437218	CW9OGI1H213OrnK2sb	192.168.9.10	1037	93.184.216.229	80	5	GET	www.billboard.com	/files/media/civil-wars_650-430.jpg	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	71914	200	OK	-	-	-	(empty)	-	-	-	-	-	FL4vfo1jKLNRBTxb5f	image/jpeg
1377030519.436299	CaUEgd2cLdZu8G19Md	192.168.9.10	1033	93.184.216.229	80	7	GET	www.billboard.com	/files/media/tori-kelly-tastemakers-logo-650-430.jpg	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	103001	200	OK	-	-	-	(empty)	-	-	-	-	-	FtOAoP2WEjiIAhg61e	image/jpeg
1377030519.419535	ChMruR3DUPOxgfs4al	192.168.9.10	1063	74.125.224.60	80	1	GET	ad.doubleclick.net	/ad/N3867.1274.9712263601621/B7582295.18;sz=1x1;pc=[TPAS_ID];ord=1375136235?	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	0	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	-	-
1377030519.436598	Cvst9Q1Zp9D5P1Mcv5	192.168.9.10	1034	93.184.216.229	80	5	GET	www.billboard.com	/files/media/madonna-bday-650.jpg	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	81892	200	OK	-	-	-	(empty)	-	-	-	-	-	F3oHYb1lozDaLJ0Or6	image/jpeg
1377030519.436892	CMTHTq2zDhFnHx7eqa	192.168.9.10	1035	93.184.216.229	80	5	GET	www.billboard.com	/files/media/george-strait-credit_art_streiber-650-430.jpg	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	127816	200	OK	-	-	-	(empty)	-	-	-	-	-	Fao6bF4AKQZD0bMaUh	image/jpeg
1377030519.435516	CZ3icN2zprNG3Fnh9g	192.168.9.10	1032	93.184.216.229	80	8	GET	www.billboard.com	/files/media/gaga-minaj-spears-outrageousvmas-650.jpg	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	219719	200	OK	-	-	-	(empty)	-	-	-	-	-	FVAhmx3Bu4aSQepfv5	image/jpeg
1377030519.618556	CBEEgt3KHDTm8BrA8d	192.168.9.10	1036	93.184.216.229	80	5	GET	www.billboard.com	/files/media/me-and-my-rockstar-flashbox-650-430.jpg	http://www.billboard.com/	Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0)	0	191592	200	OK	-	-	-	(empty)	-	-	-	-	-	FO8gV82N8aVLlyYTt2	image/jpeg
