#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-21-46
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1331230869.241871	C5GEsA3wKioV3vscZj	192.168.122.10	1030	216.239.36.21	80	1	GET	mediafirelinksforyou.com	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	233	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	F9MkWZ1tlmAmLPkaE5	text/html
1331230870.260898	CyFMMDh8a0AqBb4li	192.168.122.10	1042	74.125.47.95	80	1	GET	fonts.googleapis.com	/css?family=Tangerine|Cantarell|Cardo|Crimson+Text|Josefin+Sans+Std+Light|Lobster|Neucha|Philosopher|Reenie+Beanie|Tangerine	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	450	200	OK	-	-	-	(empty)	-	-	-	-	-	FWRRz64MQE9x43ni1i	text/plain
1331230870.296611	CfKy2aCv4C6U4mVlk	192.168.122.10	1039	64.87.1.164	80	1	GET	ftp.bauer-power.net	/misc/tc/advertisement.js	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	81	200	OK	-	-	-	(empty)	-	-	-	-	-	FTE3Au1fS7v6Az609j	text/plain
1331230870.399121	Ca3O0C3fmlzHdc32N2	192.168.122.10	1049	74.125.157.191	80	1	GET	img1.blogblog.com	/img/icon18_wrench_allbkg.png	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	475	200	OK	-	-	-	(empty)	-	-	-	-	-	Fyc1Vt3j0KD8Eu1yTk	image/png
1331230870.3934	CD03ddZEguv6aX2tk	192.168.122.10	1043	74.125.65.102	80	1	GET	2.bp.blogspot.com	/-lMlsFvHfB1I/T1ZEj_LmF0I/AAAAAAAAAtU/tIvBKCrpows/s320/homepage.png	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2383	200	OK	-	-	-	(empty)	-	-	-	-	-	FC0vn04LdLSZhvoaH8	image/png
1331230870.393147	CQfXSSe6AVpBpfvYg	192.168.122.10	1044	74.125.65.102	80	1	GET	2.bp.blogspot.com	/-F8JtrgElwr8/T1ZD3mRvHBI/AAAAAAAAAsI/GO_nNiOkU0M/s1600/Contact.png	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5072	200	OK	-	-	-	(empty)	-	-	-	-	-	FsZSFU2vIT36q1Cet3	image/png
1331230870.398496	C85ckU3MsdINfn3Ya4	192.168.122.10	1046	74.125.65.101	80	1	GET	3.bp.blogspot.com	/-A8Zb-jMXG_g/T1ZGCjHMVHI/AAAAAAAAAt4/6qE5c58CUzM/s320/Ebook.png	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2001	200	OK	-	-	-	(empty)	-	-	-	-	-	FtjasUdQXbarcXKh1	image/png
1331230870.400183	CbBNeF4hmpwjW6SIek	192.168.122.10	1050	74.125.65.100	80	1	GET	4.bp.blogspot.com	/-o-IiV1JtYuo/T1ZHoNQv8CI/AAAAAAAAAuk/lmNEOk-H1m8/s1600/facebookad.png	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4198	200	OK	-	-	-	(empty)	-	-	-	-	-	FBTN7j2DfL8Vqix1t3	image/png
1331230870.399358	CxvhUm4DmMYPbem8m2	192.168.122.10	1048	74.125.65.100	80	1	GET	4.bp.blogspot.com	/-NQYX6HNFSBU/T1ZGQsK5faI/AAAAAAAAAuE/bRm08wEthHY/s320/Others.png	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2316	200	OK	-	-	-	(empty)	-	-	-	-	-	FrHd2ND7FneB8F5w3	image/png
1331230870.415844	CD03ddZEguv6aX2tk	192.168.122.10	1043	74.125.65.102	80	2	GET	2.bp.blogspot.com	/-yQjIqGlquaE/T1ZFTW5EumI/AAAAAAAAAtg/v2uw6keThok/s320/Movies.png	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2260	200	OK	-	-	-	(empty)	-	-	-	-	-	F8SXTA4ebdMuA5mioc	image/png
1331230870.249777	C0vI6WJzC8WhYAX3h	192.168.122.10	1041	74.125.65.113	80	1	GET	1.bp.blogspot.com	/-If3qxNZghPU/T1YvV6ctDEI/AAAAAAAAAmQ/bxW0L6c5uyg/s320/bg.gif	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	112	200	OK	-	-	-	(empty)	-	-	-	-	-	Fzx7hieVz72ua6vm	image/png
1331230870.393622	CF8qfvofnpNJNbHPl	192.168.122.10	1045	74.125.65.113	80	1	GET	1.bp.blogspot.com	/-VYoIo_UuqoA/T1ZD6-GHxwI/AAAAAAAAAsg/bgN1hzxnfEc/s1600/cli.png	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4497	200	OK	-	-	-	(empty)	-	-	-	-	-	FczpnB1QaQC8Hi7j38	image/png
1331230870.443481	CsZ5sgYjFqYC055Bl	192.168.122.10	1052	184.173.167.101	80	1	GET	s10.histats.com	/js15.js	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	7528	200	OK	-	-	-	(empty)	-	-	-	-	-	FPQpx11eOb0vDWZ0Ee	text/plain
1331230870.460585	CbBNeF4hmpwjW6SIek	192.168.122.10	1050	74.125.65.100	80	2	GET	4.bp.blogspot.com	/-e7FYM1VvgrU/T1ZJWWy6QfI/AAAAAAAAAvQ/s34LTIFPrEM/s320/donate.gif	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4556	200	OK	-	-	-	(empty)	-	-	-	-	-	FMAxqI29LNVR5QkCYa	image/gif
1331230870.461778	CD03ddZEguv6aX2tk	192.168.122.10	1043	74.125.65.102	80	3	GET	2.bp.blogspot.com	/-z7bAm_WrR34/T1YzZ9gIi9I/AAAAAAAAApg/RZ1Cihi0dRs/s1600/91702332.png	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	932	200	OK	-	-	-	(empty)	-	-	-	-	-	Fe4ygp26QlFfMiDj1b	image/png
1331230870.468413	CF8qfvofnpNJNbHPl	192.168.122.10	1045	74.125.65.113	80	2	GET	1.bp.blogspot.com	/-KBu8GyJhsME/T1ZECp49_jI/AAAAAAAAAtI/Q6RCm4bk1e4/s1600/logo+24.png	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3903	200	OK	-	-	-	(empty)	-	-	-	-	-	Fqp1jm15r9wcjUi979	image/png
1331230870.459902	CQfXSSe6AVpBpfvYg	192.168.122.10	1044	74.125.65.102	80	2	GET	2.bp.blogspot.com	/-9RWeTmJXuOI/T1ZHp5f5FWI/AAAAAAAAAu0/h-ELphP5yVs/s1600/twitternm.png	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5223	200	OK	-	-	-	(empty)	-	-	-	-	-	FjpQ543sfIFOT9r3F8	image/png
1331230870.415368	C7inMYxCOyJr5AySh	192.168.122.10	1051	69.147.255.130	80	1	GET	s03.flagcounter.com	/count/8fc/bg=FFFFFF/txt=000000/border=CCCCCC/columns=2/maxflags=12/viewers=3/labels=0/	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	9693	200	OK	-	-	-	(empty)	-	-	-	-	-	F6ATsH2szxeenzB62j	image/png
1331230870.462324	CxvhUm4DmMYPbem8m2	192.168.122.10	1048	74.125.65.100	80	2	GET	4.bp.blogspot.com	/-_tJJFehynl8/T1YvvVXJ-oI/AAAAAAAAAnw/maBf4doxPQw/s1600/recent-posts_01.gif	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5476	200	OK	-	-	-	(empty)	-	-	-	-	-	FqK4R74xFJ6KsFFDvh	image/gif
1331230870.598376	CD03ddZEguv6aX2tk	192.168.122.10	1043	74.125.65.102	80	4	GET	2.bp.blogspot.com	/-Sb3yfakr1ao/T1YwPC2NhgI/AAAAAAAAAn4/EsoWomKIyBI/s1600/Subscribe-title_02.gif	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	316	200	OK	-	-	-	(empty)	-	-	-	-	-	FZZ7xO2cKdZq6sOsQ6	image/gif
1331230870.398757	CgkwPAG10EJGwkhY	192.168.122.10	1047	74.125.65.101	80	1	GET	3.bp.blogspot.com	/-QDDK7htxjRU/T1ZFpy0TJhI/AAAAAAAAAts/zZYwzJcgj4g/s320/TV.png	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1211	200	OK	-	-	-	(empty)	-	-	-	-	-	FPyMBj4gyLRMQy44Z	image/png
1331230870.597316	CbBNeF4hmpwjW6SIek	192.168.122.10	1050	74.125.65.100	80	3	GET	4.bp.blogspot.com	/-4O12g9iA0xM/T1YvuAzRYNI/AAAAAAAAAno/oI5DC4FylA4/s1600/recent-comments_01.gif	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5653	200	OK	-	-	-	(empty)	-	-	-	-	-	FctZRfl8Cb4OvMbs9	image/gif
1331230870.6216	CQfXSSe6AVpBpfvYg	192.168.122.10	1044	74.125.65.102	80	3	GET	2.bp.blogspot.com	/-5hL2tiuSmuo/T1YvWCClFVI/AAAAAAAAAmg/haALpzwZ5Zk/s1600/support-us_01.gif	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4979	200	OK	-	-	-	(empty)	-	-	-	-	-	F502yc1yCFBdKExvId	image/gif
1331230870.467646	C0vI6WJzC8WhYAX3h	192.168.122.10	1041	74.125.65.113	80	2	GET	1.bp.blogspot.com	/-gIuN-M_sdXc/T1ZGc23xkrI/AAAAAAAAAuQ/FL2eEgoyB7s/s320/index.png	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2006	200	OK	-	-	-	(empty)	-	-	-	-	-	FPFFUn2peyCdLNkcui	image/png
1331230870.624983	CD03ddZEguv6aX2tk	192.168.122.10	1043	74.125.65.102	80	5	GET	2.bp.blogspot.com	/-ej2USPr4NtA/T1YznMs0O0I/AAAAAAAAArI/zHO0fIYinjE/s1600/searchtxt.png	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	582	200	OK	-	-	-	(empty)	-	-	-	-	-	F74SDY1hjlsTbgMQM6	image/png
1331230870.621932	CxvhUm4DmMYPbem8m2	192.168.122.10	1048	74.125.65.100	80	3	GET	4.bp.blogspot.com	/-0kYzX_PipEo/T1YvWMUzBKI/AAAAAAAAAmw/tCu8vVi6YeE/s1600/tag-cloud_01.gif	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4896	200	OK	-	-	-	(empty)	-	-	-	-	-	F5hPyj3l8JmO48Y4Dg	image/gif
1331230870.6151	CF8qfvofnpNJNbHPl	192.168.122.10	1045	74.125.65.113	80	3	GET	1.bp.blogspot.com	/-j4H7Xz_KrP0/T1Ys4QWrOiI/AAAAAAAAAmE/WrCxc3npapE/s1600/headertxb.png	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	259387	200	OK	-	-	-	(empty)	-	-	-	-	-	FhxwWFFuLZxPkGFaj	image/png
1331230870.72294	CQfXSSe6AVpBpfvYg	192.168.122.10	1044	74.125.65.102	80	4	GET	2.bp.blogspot.com	/-7ErtfR2eBUk/T1YwPwrSFuI/AAAAAAAAAoA/D1dAuCxztQ4/s1600/Subscribe-title_05.gif	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1995	200	OK	-	-	-	(empty)	-	-	-	-	-	FJdfm62B3xjbYH46G3	image/gif
1331230870.72226	C0vI6WJzC8WhYAX3h	192.168.122.10	1041	74.125.65.113	80	3	GET	1.bp.blogspot.com	/-CxtRtA6nR7s/T1ZHmCMrLGI/AAAAAAAAAuY/ja1VFQ_J-k4/s1600/commentrss32.png	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1685	200	OK	-	-	-	(empty)	-	-	-	-	-	Far89f2WzUgS6Gna33	image/png
1331230870.763914	C0vI6WJzC8WhYAX3h	192.168.122.10	1041	74.125.65.113	80	4	GET	1.bp.blogspot.com	/-cvJsD7KqrG0/T1ZHpCuXNRI/AAAAAAAAAus/_jtuV65PI_Y/s1600/sendr.png	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2897	200	OK	-	-	-	(empty)	-	-	-	-	-	Fughfh3MqrwnbI8U4b	image/png
1331230870.745692	CF8qfvofnpNJNbHPl	192.168.122.10	1045	74.125.65.113	80	4	GET	1.bp.blogspot.com	/-NYEyDDev4l0/T1ZHm1dBpfI/AAAAAAAAAug/-LiNnmo78Yk/s1600/emailiy.png	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1118	200	OK	-	-	-	(empty)	-	-	-	-	-	FfEYH6Bbk5GwlUPyg	image/png
1331230870.900948	CF8qfvofnpNJNbHPl	192.168.122.10	1045	74.125.65.113	80	5	GET	1.bp.blogspot.com	/-wqTeNpJ8w_Y/T1YvtSrfB5I/AAAAAAAAAng/nNiA_eMQWAw/s1600/populer_01.gif	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5548	200	OK	-	-	-	(empty)	-	-	-	-	-	Fd3Sfg3pPDx9tbwim6	image/gif
1331230871.032854	CF8qfvofnpNJNbHPl	192.168.122.10	1045	74.125.65.113	80	6	GET	1.bp.blogspot.com	/-acQq5olbgvI/T1YvqrvwLiI/AAAAAAAAAnQ/wIfZ5X7Cq4I/s1600/archive_01.gif	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5725	200	OK	-	-	-	(empty)	-	-	-	-	-	F1XyzT2qH3LbWVPYXk	image/gif
1331230870.899301	C0vI6WJzC8WhYAX3h	192.168.122.10	1041	74.125.65.113	80	5	GET	1.bp.blogspot.com	/-fSXUh0e3ROo/T1ZCmOFFpQI/AAAAAAAAArw/NNe2w3UmkaQ/s1600/Stay+Connected.png	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11376	200	OK	-	-	-	(empty)	-	-	-	-	-	FwKmSD36Ou5Fdccpv9	image/png
1331230871.160154	CF8qfvofnpNJNbHPl	192.168.122.10	1045	74.125.65.113	80	7	GET	1.bp.blogspot.com	/--mMA2LtS3fw/T1YvWQYLTyI/AAAAAAAAAm8/Kp-DDDbtAOg/s320/status_01.gif	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4870	200	OK	-	-	-	(empty)	-	-	-	-	-	FUNX7a4I1AyxGmEn5c	image/gif
1331230871.502936	CtMMMGofJWdeIo7wg	192.168.122.10	1053	173.192.226.68	80	1	GET	s4.histats.com	/stats/1134746.php?1134746&@f16&@g1&@h1&@i1&@j1331245152093&@k0&@l1&@mMediaFire Links For You!&@n0&@o1000&@q0&@r0&@s430&@ten-us&@u800&@vhttp://www.mediafirelinksforyou.com/&@w	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	154	200	OK	-	-	-	(empty)	-	-	-	-	-	FPqdnG4mhZtmKweGNe	text/plain
1331230871.568989	C4Vi8j4axVU0iK3rf1	192.168.122.10	1055	184.173.167.101	80	1	GET	s10.histats.com	/430.swf	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5850	200	OK	-	-	-	(empty)	-	-	-	-	-	FFKmhM2hSAcJ6NwLDe	application/x-shockwave-flash
1331230871.587461	CD03ddZEguv6aX2tk	192.168.122.10	1043	74.125.65.102	80	6	GET	2.bp.blogspot.com	/-zadm7tOjpNs/T1ZIaDvxckI/AAAAAAAAAvE/8RV1O8XcoBo/s320/blogger.png	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	836	200	OK	-	-	-	(empty)	-	-	-	-	-	FZheGa42EoI5rR6zQj	image/png
1331230871.595772	CQfXSSe6AVpBpfvYg	192.168.122.10	1044	74.125.65.102	80	5	GET	2.bp.blogspot.com	/-9leSfekBtD8/T1YzbKzqT-I/AAAAAAAAApo/Z2-oAjtp4hc/s1600/adbg.png	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5347	200	OK	-	-	-	(empty)	-	-	-	-	-	FDGjHn30eAPBaNFeTf	image/png
1331230871.62759	CvEHXO3pXMdWBzSUc3	192.168.122.10	1056	205.196.120.6	80	1	GET	www.mediafire.com	/free-file-hosting/80x15_1.gif	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	710	200	OK	-	-	-	(empty)	-	-	-	-	-	FOO6c47NKQnQQZe7g	image/gif
1331230871.749939	CUM4qB4RJZiChlufD2	192.168.122.10	1057	199.21.148.98	80	1	GET	ads.clicksor.com	/showAd.php?nid=1&pid=234783&adtype=2&sid=375619	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1570	200	OK	-	-	-	(empty)	-	-	-	-	-	FtH2UNID34YCWQYMb	text/html
1331230871.784087	C7ZREw3Xu4uhG7LJL3	192.168.122.10	1058	24.143.193.16	80	1	GET	fpdownload2.macromedia.com	/get/flashplayer/update/current/xml/version_en_win_ax.xml	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1568	200	OK	-	-	-	(empty)	-	-	-	-	-	FhfwHF23LoFS2DIZL	text/html
1331230871.749738	CMyOsyCzoPyNI0EA4	192.168.122.10	1054	151.1.230.74	80	1	GET	c0.histats.12mlbe.com	/jsx01/7/1134746/5,1	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1460	200	OK	-	-	-	(empty)	-	-	-	-	-	Fpkb4E1YKBXRTiwFX5	text/plain
1331230871.889738	CsKU7v4b4ARIClCLn1	192.168.122.10	1059	199.21.148.98	80	1	GET	ads.clicksor.com	/newServing/searchTrack.php?nid=1&random=2107356372	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	512	200	OK	-	-	-	(empty)	-	-	-	-	-	Ftb5ms1F91S72zd1G6	text/html
1331230871.89005	Cx863M32DM3s75rl85	192.168.122.10	1060	199.21.148.123	80	1	GET	serw.myroitracking.com	/newServing/tracking_id.php?d=serw.clicksor.com&r=http://serw.clicksor.com/newServing/tracking_id.php?b=1&&gtruid=1	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1331230871.951969	CmTj4xhQFiYqqHrH	192.168.122.10	1034	74.125.45.139	80	3	GET	www.google-analytics.com	/ga.js	http://ads.clicksor.com/newServing/searchTrack.php?nid=1&random=2107356372	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1331230871.992999	CmTj4xhQFiYqqHrH	192.168.122.10	1034	74.125.45.139	80	4	GET	www.google-analytics.com	/__utm.gif?utmwv=5.2.5&utms=1&utmn=184239355&utmhn=ads.clicksor.com&utmcs=utf-8&utmsr=800x600&utmsc=24-bit&utmul=en-us&utmje=1&utmfl=10.0 r32&utmhid=1937649767&utmr=http://www.mediafirelinksforyou.com/&utmp=/newServing/searchTrack.php?nid=1&random=2107356372&utmac=UA-453142-35&utmcc=__utma=251001561.850396985.1331245153.1331245153.1331245153.1;+__utmz=251001561.1331245153.1.1.utmcsr=mediafirelinksforyou.com|utmccn=(referral)|utmcmd=referral|utmcct=/;&utmu=DB~	http://ads.clicksor.com/newServing/searchTrack.php?nid=1&random=2107356372	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	35	200	OK	-	-	-	(empty)	-	-	-	-	-	Fv4whl3zr6fXdqiao9	image/gif
1331230872.004013	CvpOVM4pInHairUKh	192.168.122.10	1063	199.21.148.88	80	1	GET	serw.clicksor.com	/newServing/tracking_id.php?b=1&UID=13312307541065&TRSTR=1&RTID=	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1331230871.916201	CwF15d4E0UKmslhf1	192.168.122.10	1061	199.21.148.17	80	1	GET	pub.clicksor.net	/newServing/js/show_ad.js	http://www.mediafirelinksforyou.com/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	88330	200	OK	-	-	-	(empty)	-	-	-	-	-	FXJdAR3P1rpmLGVZod	text/plain
