#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-24-57
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1346419251.423717	COAxsg3Shwq6VIqJP3	192.168.78.10	1032	62.149.140.78	80	4	GET	www.prolococamigliano.it	/templates/ja_social/images/logo.png	http://www.prolococamigliano.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	45967	200	OK	-	-	-	(empty)	-	-	-	-	-	FZiZLf4VJa1NUg9tA8	image/png
1346419252.618316	CMvctp48tsPV6zuJW5	192.168.78.10	1031	62.149.140.78	80	12	GET	www.prolococamigliano.it	/templates/ja_social/images/grad-01.gif	http://www.prolococamigliano.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	610	200	OK	-	-	-	(empty)	-	-	-	-	-	FQiEHC1i9z5pM9xLXg	image/gif
1346419252.778301	CMvctp48tsPV6zuJW5	192.168.78.10	1031	62.149.140.78	80	13	GET	www.prolococamigliano.it	/templates/ja_social/images/container-bg.gif	http://www.prolococamigliano.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1399	200	OK	-	-	-	(empty)	-	-	-	-	-	FyJPzFJIfOLWxfnR9	image/gif
1346419252.917194	CMvctp48tsPV6zuJW5	192.168.78.10	1031	62.149.140.78	80	14	GET	www.prolococamigliano.it	/templates/ja_social/images/bg-slideshow1.gif	http://www.prolococamigliano.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	313	200	OK	-	-	-	(empty)	-	-	-	-	-	F2HW8rixoh94UReyg	image/gif
1346419253.056866	CMvctp48tsPV6zuJW5	192.168.78.10	1031	62.149.140.78	80	15	GET	www.prolococamigliano.it	/templates/ja_social/images/line-slideshow.gif	http://www.prolococamigliano.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	568	200	OK	-	-	-	(empty)	-	-	-	-	-	FTwQrG3k7fJnVYk9E1	image/gif
1346419253.192861	CMvctp48tsPV6zuJW5	192.168.78.10	1031	62.149.140.78	80	16	GET	www.prolococamigliano.it	/templates/ja_social/images/prev-slideshow.png	http://www.prolococamigliano.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2206	200	OK	-	-	-	(empty)	-	-	-	-	-	FaqTse1y0LXHq4O3dd	image/png
1346419253.329758	CMvctp48tsPV6zuJW5	192.168.78.10	1031	62.149.140.78	80	17	GET	www.prolococamigliano.it	/templates/ja_social/images/next-slideshow.png	http://www.prolococamigliano.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1943	200	OK	-	-	-	(empty)	-	-	-	-	-	FeU1BT3wLX6oKGg1Ug	image/png
1346419252.62989	COAxsg3Shwq6VIqJP3	192.168.78.10	1032	62.149.140.78	80	5	GET	www.prolococamigliano.it	/images/stories/slideshow/arte_e_tradizioni_2012.jpg	http://www.prolococamigliano.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	152809	200	OK	-	-	-	(empty)	-	-	-	-	-	FirpF8DEKZZ1hqd72	image/jpeg
1346419253.47241	CMvctp48tsPV6zuJW5	192.168.78.10	1031	62.149.140.78	80	18	GET	www.prolococamigliano.it	/templates/ja_social/images/active-slideshow.png	http://www.prolococamigliano.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1680	200	OK	-	-	-	(empty)	-	-	-	-	-	FA0Eyh2h7zQsw1SiM3	image/png
1346419253.607488	CMvctp48tsPV6zuJW5	192.168.78.10	1031	62.149.140.78	80	19	GET	www.prolococamigliano.it	/images/stories/demo/pass_eco_cam.jpg	http://www.prolococamigliano.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	109608	200	OK	-	-	-	(empty)	-	-	-	-	-	F5L0PV28PLakedznhg	image/jpeg
