#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2014-04-03-11-10-57
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	count	string	count	count	count	count	table[string]
1337291876.301082	CuBbFv1Z5vMJbbZzN6	192.168.121.10	1031	144.202.254.223	80	tcp	http	0.093462	263	5620	SF	-	0	ShADadfF	7	551	8	5948	(empty)
1337291874.768928	C2fpzO9cF11ujRMgj	192.168.121.10	1030	144.202.254.223	80	tcp	http	1.632570	284	41531	SF	-	0	ShADadfF	23	1212	34	42899	(empty)
1337291876.439499	CyvGnt4AWO04nj9g0k	192.168.121.10	1033	144.202.254.223	80	tcp	http	0.042578	244	983	SF	-	0	ShADadfF	6	492	6	1231	(empty)
1337291876.395214	C53wvD48dLIT7MZ326	192.168.121.10	1032	144.202.254.223	80	tcp	http	0.101499	253	8446	SF	-	0	ShADadfF	8	581	10	8854	(empty)
1337291876.505848	CH5Fxz3IHKJSLuyp5j	192.168.121.10	1035	144.202.254.223	80	tcp	http	0.059544	249	3382	SF	-	0	ShADadfF	6	497	7	3670	(empty)
1337291876.482769	CLO6nF14IoVsLlHUH9	192.168.121.10	1034	144.202.254.223	80	tcp	http	0.121029	245	19451	SF	-	0	ShADadfF	13	773	19	20219	(empty)
1337291876.566221	C4Xf1Z1dLnJou58gti	192.168.121.10	1036	144.202.254.223	80	tcp	http	0.061565	245	3285	SF	-	0	ShADadfF	6	493	7	3573	(empty)
1337291876.610912	Cn9bSQ1RE13PbN9Mka	192.168.121.10	1037	144.202.254.223	80	tcp	http	0.037292	271	498	SF	-	0	ShADadfF	5	479	5	706	(empty)
1337291876.666336	C8TL4j34JdQDhukYze	192.168.121.10	1039	144.202.254.223	80	tcp	http	0.044837	268	495	SF	-	0	ShADadfF	5	476	5	703	(empty)
1337291876.66537	CId5PH3WldJfqmO2z	192.168.121.10	1038	144.202.254.223	80	tcp	http	0.046061	272	499	SF	-	0	ShADadfF	5	480	5	707	(empty)
1337291876.79872	CFC7Cv1bsyc6H48Nd	192.168.121.10	1040	144.202.254.223	80	tcp	http	0.062859	270	497	SF	-	0	ShADadfF	5	478	5	705	(empty)
1337291876.885371	Cc1IclJyuJ73vxvm1	192.168.121.10	1041	144.202.254.223	80	tcp	http	0.039997	269	496	SF	-	0	ShADadfF	5	477	5	704	(empty)
1337291876.886051	ClirDt3uJ1rnN8TnJi	192.168.121.10	1042	144.202.254.223	80	tcp	http	0.039597	271	498	SF	-	0	ShADadfF	5	479	5	706	(empty)
1337291876.940184	C1wzfU1miUGEkMMX4a	192.168.121.10	1043	144.202.254.223	80	tcp	http	0.134774	248	16172	SF	-	0	ShADadfF	11	696	15	16780	(empty)
1337291877.086321	CLjGZL3V2GNdfpv39i	192.168.121.10	1048	144.202.254.223	80	tcp	http	0.101442	251	13803	SF	-	0	ShADadfF	10	659	14	14371	(empty)
1337291877.201353	CKyzuM1uR7jhPWCwUe	192.168.121.10	1049	144.202.254.223	80	tcp	http	0.239020	261	183190	SF	-	0	ShADadfF	86	3709	131	188438	(empty)
