#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2014-04-03-09-51-13
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	count	string	count	count	count	count	table[string]
1339051169.822254	CQRaet2PZuLrgUGdMf	192.168.116.10	1031	93.104.215.155	80	tcp	http	0.378015	346	301	SF	-	0	ShADadfF	5	554	5	509	(empty)
1339051170.200844	C24wNq1QQhh8BDu6sj	192.168.116.10	1032	93.104.215.155	80	tcp	http	0.474977	347	421	SF	-	0	ShADadfF	5	555	5	629	(empty)
1339051170.676344	CXos6vCrwoLMTgkD3	192.168.116.10	1033	93.104.215.155	80	tcp	http	0.560702	347	3073	SF	-	0	ShADadfF	6	595	6	3321	(empty)
1339051171.240958	CfSyiS36yVQyUkzKe8	192.168.116.10	1034	93.104.215.155	80	tcp	http	0.633248	309	22189	SF	-	0	ShADadfF	15	917	20	22997	(empty)
1339051171.965475	CMfwD51LgyopeebDU	192.168.116.10	1040	93.104.215.155	80	tcp	http	0.485063	402	472	SF	-	0	ShADadfF	6	650	6	720	(empty)
1339051171.909679	CrQYK12TeBG5y1NHGg	192.168.116.10	1039	93.104.215.155	80	tcp	http	0.653643	415	161	SF	-	0	ShADadfF	5	623	5	369	(empty)
1339051169.412368	ClVFxR2up9fJ2JjcTe	192.168.116.10	1029	4.2.2.3	53	udp	dns	0.409169	68	100	SF	-	0	Dd	2	124	2	156	(empty)
1339051169.427667	CzI35y1FafG6sXp7Ua	192.168.116.10	1030	67.212.188.26	80	tcp	http	7.223831	284	1243	RSTO	-	0	ShADadfR	6	532	4	1411	(empty)
1339051176.643114	CTQCEh4bcFAVtnF9X5	192.168.116.10	1043	93.104.215.155	80	tcp	http	0.454560	404	161	SF	-	0	ShADadfF	5	612	5	369	(empty)
1339051176.539942	CP0tIBWUPqo3jRmn1	192.168.116.10	1042	93.104.215.155	80	tcp	http	0.799025	237	35168	SF	-	0	ShADadfF	21	1085	28	36296	(empty)
1339051176.945448	Cq0Vcs3ZzgRM1KyI9c	192.168.116.10	1044	93.104.215.155	80	tcp	http	0.912412	316	2534	SF	-	0	ShADadfF	6	564	6	2782	(empty)
1339051177.989117	CWGya82cQT6vZJtz6a	192.168.116.10	1045	93.104.215.155	80	tcp	http	0.509977	243	857	SF	-	0	ShADadFf	5	451	5	1065	(empty)
1339051172.574546	CyQYgs4quOZjCs5WBi	192.168.116.10	1041	93.104.215.155	80	tcp	http	10.884446	406	3029	RSTO	-	0	ShADadfR	6	654	5	3237	(empty)
1339051153.798592	CaInhG36ve2ldrSfJ8	192.168.116.10	68	192.168.116.1	67	udp	dhcp	12.613778	314	900	SF	-	0	dD	1	342	3	984	(empty)
1339051153.798208	C62n32JWOG1RIjNc4	0.0.0.0	68	255.255.255.255	67	udp	dhcp	0.000787	626	0	S0	-	0	D	2	682	0	0	(empty)
1339051171.742538	CrIAu23MjtmMJjfPYc	192.168.116.10	1037	239.255.255.250	1900	udp	-	6.088366	399	0	S0	-	0	D	3	483	0	0	(empty)
#close	2014-04-03-09-51-13
