#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-38-40
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1330145971.418765	CquNLa34L43iQJzLO	192.168.32.10	1031	62.149.130.194	80	6	GET	www.mastroserafino.it	/img/111.jpg	http://www.mastroserafino.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	24810	200	OK	-	-	-	(empty)	-	-	-	-	-	F9zO7x3iK5PZBGhmZh	image/jpeg
1330145969.618077	CrKJkS8GvCOXCcYH4	192.168.32.10	1032	62.149.130.194	80	2	GET	www.mastroserafino.it	/img/testa01.jpg	http://www.mastroserafino.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	155669	200	OK	-	-	-	(empty)	-	-	-	-	-	FOyGuG2wGu7YArBL2d	image/jpeg
1330145971.806611	CquNLa34L43iQJzLO	192.168.32.10	1031	62.149.130.194	80	7	GET	www.mastroserafino.it	/img/ep01.jpg	http://www.mastroserafino.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12379	200	OK	-	-	-	(empty)	-	-	-	-	-	FvlDis36cRD0cMOfTe	image/jpeg
1330145971.929548	CrKJkS8GvCOXCcYH4	192.168.32.10	1032	62.149.130.194	80	3	GET	www.mastroserafino.it	/img/zcMiMbsf.jpg	http://www.mastroserafino.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	28010	200	OK	-	-	-	(empty)	-	-	-	-	-	FPweal2EoX3XUKQCPb	image/jpeg
1330145972.344345	CrKJkS8GvCOXCcYH4	192.168.32.10	1032	62.149.130.194	80	4	GET	www.mastroserafino.it	/img/cazzuola.jpg	http://www.mastroserafino.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12355	200	OK	-	-	-	(empty)	-	-	-	-	-	FAJIzm2eZoOOthE3Z3	image/jpeg
1330145972.074426	CquNLa34L43iQJzLO	192.168.32.10	1031	62.149.130.194	80	8	GET	www.mastroserafino.it	/img/vantaggi.jpg	http://www.mastroserafino.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	60163	200	OK	-	-	-	(empty)	-	-	-	-	-	FmTqVc3vs7PAYLWgEk	image/jpeg
1330145972.613121	CrKJkS8GvCOXCcYH4	192.168.32.10	1032	62.149.130.194	80	5	GET	www.mastroserafino.it	/img/dl2.jpg	http://www.mastroserafino.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12871	200	OK	-	-	-	(empty)	-	-	-	-	-	FtJ57r1SV94G6yhmkg	image/jpeg
1330145972.887881	CS1DMM27R1sLyrAD5b	192.168.32.10	1036	173.236.89.200	80	2	GET	trekmedia.net	/adlite.php?username=masterbit	http://www.mastroserafino.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1722	200	OK	-	-	-	(empty)	-	-	-	-	-	F8j7Un4ulJvwBNaDFk	text/html
1330145972.948253	CS1DMM27R1sLyrAD5b	192.168.32.10	1036	173.236.89.200	80	3	GET	trekmedia.net	/rvp.php	http://trekmedia.net/adlite.php?username=masterbit	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	374	200	OK	-	-	-	(empty)	-	-	-	-	-	Fm0vCo4SWM3aHHM0e4	text/html
1330145972.964873	CkP3dq44ftJIntUBFb	192.168.32.10	1045	173.236.89.200	80	1	GET	www.trekmedia.net	/rsell.php	http://trekmedia.net/adlite.php?username=masterbit	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1330145972.964221	Cl1gF62nI8SNUXWMwi	192.168.32.10	1044	173.236.89.200	80	1	GET	www.trekmedia.net	/cad.php	http://trekmedia.net/adlite.php?username=masterbit	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1197	200	OK	-	-	-	(empty)	-	-	-	-	-	FiSFfY4oBPsXa724	text/html
1330145972.991656	CkP3dq44ftJIntUBFb	192.168.32.10	1045	173.236.89.200	80	2	GET	www.trekmedia.net	/mstat.php	http://www.trekmedia.net/cad.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1330145972.996446	CGcLew8ioLeAGzLQf	192.168.32.10	1049	173.236.89.195	80	1	GET	www.zigglesearch.com	/p.php?premium=1	http://trekmedia.net/rvp.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1330145972.996894	CP0vtU2wHr053g8Ya7	192.168.32.10	1048	173.236.89.195	80	1	GET	www.seekysearch.net	/p.php?premium=1	http://trekmedia.net/rvp.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1330145972.99766	Ca99K924K1WaPTCOWh	192.168.32.10	1050	173.236.89.195	80	1	GET	www.expandedsearch.net	/p.php?premium=1	http://trekmedia.net/rvp.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1330145973.001622	CFi2Rw4Qv3mvz8RQsk	192.168.32.10	1051	173.236.89.195	80	1	GET	www.idisearch.com	/p.php?premium=1	http://trekmedia.net/rvp.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1330145973.001818	Ch6t8F3Icl4jVB23l9	192.168.32.10	1052	173.236.89.195	80	1	GET	www.hyperfind.net	/p.php?premium=1	http://trekmedia.net/rvp.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1330145973.017827	CksXHm17c2GbcIRWBj	192.168.32.10	1053	96.8.117.252	80	1	GET	go.justppc.net	/search.php?aff=traffrev	http://www.trekmedia.net/cad.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	531	200	OK	-	-	-	(empty)	-	-	-	-	-	F3zt3e2A15b3iwW7gl	text/plain
1330145973.017609	CS1DMM27R1sLyrAD5b	192.168.32.10	1036	173.236.89.200	80	4	GET	trekmedia.net	/getbanner.php?s=300x250	http://www.trekmedia.net/cad.php	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2154	200	OK	-	-	-	(empty)	-	-	-	-	-	Fhmf853eWhX4PpmrCf	text/html
