#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-10-41
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1337854692.414366	CCNA1NxOx0Z38lkK5	192.168.2.10	1049	184.154.26.122	80	2	GET	i24.servimg.com	/u/f24/11/38/37/75/connex10.png	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	14778	200	OK	-	-	-	(empty)	-	-	-	-	-	FYZxAe3wJbfK9uSt3c	image/png
1337854691.9763	CtzUFP1Cau9CXZtOph	192.168.2.10	1042	208.94.3.147	80	1	GET	img818.imageshack.us	/img818/4130/z09051216351830.jpg	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1371710	200	OK	-	-	-	(empty)	-	-	-	-	-	FcDOJz4xK5Fc3tSpxe	image/jpeg
1337854692.542334	CWrPBB3pHhgEqAqPRe	192.168.2.10	1053	74.125.71.155	80	2	GET	partner.googleadservices.com	/gampad/google_ads.js	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	47299	200	OK	-	-	-	(empty)	-	-	-	-	-	FU5dyC1lY6VAUlj1Pi	text/plain
1337854691.980025	CMa16h4NBBDjPtCP2b	192.168.2.10	1051	208.94.3.37	80	1	GET	img186.imageshack.us	/img186/4576/cluster176573.png	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1507328	200	OK	-	-	-	(empty)	-	-	-	-	-	F3Y5hTNHDxfLmHjQg	image/png
1337854691.977315	Cefr6Z2G6eIq4MgjRj	192.168.2.10	1044	208.94.1.217	80	1	GET	img402.imageshack.us	/img402/8358/cluster195388.png	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1507328	200	OK	-	-	-	(empty)	-	-	-	-	-	FZ83mZ20N8LiHDGH0b	image/png
1337854693.082397	CWrPBB3pHhgEqAqPRe	192.168.2.10	1053	74.125.71.155	80	3	GET	partner.googleadservices.com	/gampad/cookie.js?callback=_GA_googleCookieHelper.setCookieInfo&client=ca-pub-0339214227387817&domain=www.magiemetapsychique.org	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	210	200	OK	-	-	-	(empty)	-	-	-	-	-	FeaaAQ1abXK76KRDu4	text/plain
1337854693.37766	CTMxz21GhrI2aYV5b3	192.168.2.10	1054	74.119.118.71	80	1	GET	cas.criteo.com	/delivery/ajs.php?zoneid=31484&prlog=&nodis=1&cb=65271956802&exclude=undefined&charset=windows-1252&loc=http://www.magiemetapsychique.org/	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1782	200	OK	-	-	-	(empty)	-	-	-	-	-	FWXhvp48L888VggDth	text/plain
1337854693.562009	CyxQuM1npI9QWjDGRl	192.168.2.10	1058	74.121.136.125	80	1	GET	sync.mathtag.com	/sync/img?type=sync&mt_exid=20&redir=http://dis.criteo.com/pump/match.aspx?c=2&uid=[MM_UUID]	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1337854693.563476	CJvWTX1AePEiC5zld	192.168.2.10	1059	63.217.232.64	80	1	GET	tag.admeld.com	/id?redirect=http://cas.criteo.com/delivery/admeld_map?match=[admeld_user_id]	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	268	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	Fis5aa2b532uaBK5pd	text/html
1337854693.555925	CTMxz21GhrI2aYV5b3	192.168.2.10	1054	74.119.118.71	80	2	GET	cas.criteo.com	/delivery/lg.php?ckmode=0&bannerid=0&campaignid=0&zoneid=31484&pb=1&bizmodel=0&catCol=0&catId=0&cb=a3b900c622&rtb=0&zc=%7cse75UYwPTB7EWrnQV%2f3S4g%3d%3d%7c&b=_%252fLqVauF2f3GKuekfelxxrA%253d%253d&bi=|se75UYwPTB4JeUBQU+yaHyMF3ZAX64xU9ReqiAFhFCg=|&loc=http://www.magiemetapsychique.org/&c=ICuFH2d9bhfTp-O*dKAE4PRAVMCmpCa2&iii=174391813	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FLSAKWRqgd5RpDZJi	image/gif
1337854693.558591	CWrPBB3pHhgEqAqPRe	192.168.2.10	1053	74.125.71.155	80	4	GET	partner.googleadservices.com	/gampad/google_service.js	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337854693.658607	CGtrXL2p8yNZWxEV7i	192.168.2.10	1060	74.119.118.94	80	1	GET	dis.criteo.com	/pump/match.aspx?c=2&uid=4fbe0a70-2f48-e113-6385-69a113f1d656	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	Fu0CEf4mUNuwPm5Ydc	image/gif
1337854693.665808	CJtRqi1GPLgaiezq24	192.168.2.10	1061	74.119.118.71	80	1	GET	cas.criteo.com	/delivery/admeld_map?match=043b2eb8-c916-4d46-97de-4c7d147869de	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	203	302	Found	-	-	-	(empty)	-	-	-	-	-	FchYpN2WNbG7Cl6FA5	text/html
1337854693.766013	CTMxz21GhrI2aYV5b3	192.168.2.10	1054	74.119.118.71	80	3	GET	cas.criteo.com	/delivery/ajs.php?zoneid=21494&prlog=&nodis=1&cb=698898695&exclude=undefined&charset=windows-1252&loc=http://www.magiemetapsychique.org/	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2060	200	OK	-	-	-	(empty)	-	-	-	-	-	FvlMOk3bXAHChy4BOk	text/plain
1337854693.768393	CGtrXL2p8yNZWxEV7i	192.168.2.10	1060	74.119.118.94	80	2	GET	dis.criteo.com	/pump/match.aspx?c=1&uid=043b2eb8-c916-4d46-97de-4c7d147869de	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FGB0hIzvzqQK5VnEd	image/gif
1337854693.712091	CJlcPS2rnH8SRcFc0l	192.168.2.10	1057	74.125.71.155	80	1	GET	pagead2.googlesyndication.com	/pagead/osd.js	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	10856	200	OK	-	-	-	(empty)	-	-	-	-	-	FbJEUs8HsGOKp3XK9	text/plain
1337854693.894736	CJvWTX1AePEiC5zld	192.168.2.10	1059	63.217.232.64	80	2	GET	tag.admeld.com	/id?redirect=http://dis.criteo.com/pump/match.aspx?c=1&uid=[admeld_user_id]	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	270	302	Moved Temporarily	-	-	-	(empty)	-	-	-	-	-	Fz83Vu2GzNjHr53nhc	text/html
1337854693.946443	CYeZHVqCvK9Ui9IO7	192.168.2.10	1063	74.119.117.80	80	1	GET	dis.sv.us.criteo.com	/dis/dis.aspx?pu=1750&cb=5e90111f6d	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	9	200	OK	-	-	-	(empty)	-	-	-	-	-	F6pyscjmzZ6cxWR63	text/html
1337854693.884253	CJtRqi1GPLgaiezq24	192.168.2.10	1061	74.119.118.71	80	2	GET	cas.criteo.com	/delivery/lg.php?ckmode=0&bannerid=0&campaignid=0&zoneid=21494&pb=1&bizmodel=0&catCol=0&catId=0&cb=5e90111f6d&rtb=0&zc=%7cse75UYwPTB7DFUurnwqhhQ%3d%3d%7c&b=_%252fLqVauF2f3GKuekfelxxrA%253d%253d&bi=|se75UYwPTB4JeUBQU+yaH0ZUYVsXjHB9LJm8Kdh7BwtNFqUTN4ixow==|&loc=http://www.magiemetapsychique.org/&c=3qPAeg8AMtXeYoEXAdyFUZBN5l1bK24G&iii=174391820	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	F0Skeb4vQXjrPWTSOd	image/gif
1337854693.94597	CGtrXL2p8yNZWxEV7i	192.168.2.10	1060	74.119.118.94	80	3	GET	dis.criteo.com	/pump/match.aspx?c=1&uid=043b2eb8-c916-4d46-97de-4c7d147869de	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	43	200	OK	-	-	-	(empty)	-	-	-	-	-	FS5pmR3KeFB5irM3Mj	image/gif
1337854693.943443	CQmJkk3sxXbeNMRbVi	192.168.2.10	1039	188.165.215.176	80	3	GET	illiweb.com	/fa/sprite_subsilver_menu.png	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2266	200	OK	-	-	-	(empty)	-	-	-	-	-	FxNMGb4FF0GmQAFpK5	image/png
1337854693.707605	CxfaVe3DdYSCx6KWDi	192.168.2.10	1055	74.125.71.154	80	1	GET	pubads.g.doubleclick.net	/gampad/ads?correlator=930864181531310&output=html&impl=ifr&client=ca-pub-0339214227387817&slotname=180x150&page_slots=180x150&cust_params=Ad_type=text_image&User_type=First_visit&Page_type=Homepage&Site_type=Gold&cookie=ID=1979af822c82b465:T=1337854576:S=ALNI_Mb55bQf1dqPlQiBFWRkbP9R4ejQaA&cookie_enabled=1&url=http://www.magiemetapsychique.org/&lmt=1337854551&dt=1337868974250&cc=1583&channel=2442858061+9170118551+1821022732+8723125160&color_border=5a1c66&color_link=ffffff&color_bg=5a1c66&color_text=d2afdb&color_url=5a1c66&ui=rc:6&fs=Large&oe=windows-1252&biw=780&bih=475&adk=415839889&adx=-2&ady=-2&ifi=1&oid=3&u_tz=-240&u_java=true&u_h=600&u_w=800&u_ah=600&u_aw=800&u_cd=24&flash=10.0.32.18&gads=v2&ga_vid=1601379604.1337868974&ga_sid=1337868974&ga_hid=1483338284	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6898	200	OK	-	-	-	(empty)	-	-	-	-	-	FRGa2j28r4kJ9jnTJl	text/html
1337854694.09554	CJpJga4tsWxAtd9xg6	192.168.2.10	1066	188.165.215.176	80	1	GET	illiweb.com	/fa/sprite_icons.png	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1460	200	OK	-	-	-	(empty)	-	-	-	-	-	FZHWqz3riObngccTG5	image/png
1337854694.095824	CQmJkk3sxXbeNMRbVi	192.168.2.10	1039	188.165.215.176	80	4	GET	illiweb.com	/fa/social_bookmarking/social_bookmarking_fa.png	http://www.magiemetapsychique.org/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5084	200	OK	-	-	-	(empty)	-	-	-	-	-	FimSkC13zOO74AIFEh	image/png
