#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2014-04-03-10-35-33
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	count	string	count	count	count	count	table[string]
1340448400.988327	C0bTvt4alQcMzNPpmk	192.168.105.10	1036	50.28.53.157	80	tcp	http	5.751160	342	325	RSTO	-	0	ShADadfR	6	590	4	489	(empty)
1340448407.148664	COCwqQ2YD9mJR8tEab	192.168.105.10	1038	74.117.220.30	80	tcp	http	4.530645	327	29656	SF	-	0	ShADadfF	17	1015	24	30624	(empty)
1340448396.950165	CRijyq2a1JWoJVF4l	192.168.105.10	1030	74.117.221.16	80	tcp	http	17.313147	291	481	RSTO	-	0	ShADadfR	6	539	4	649	(empty)
1340448414.261337	CS4aziJ6E0wbbTqM	192.168.105.10	1040	74.117.220.30	80	tcp	http	0.009123	256	5937	SF	-	0	ShADadfF	7	544	8	6265	(empty)
1340448414.261972	C9PUG92b0Nm5BvWyQk	192.168.105.10	1041	74.117.220.30	80	tcp	http	0.017795	255	6601	SF	-	0	ShADadfF	7	543	8	6929	(empty)
1340448414.28047	CsEzKB24iq9kkWtUYc	192.168.105.10	1042	74.117.220.30	80	tcp	http	0.010927	261	2048	SF	-	0	ShADadfF	6	509	6	2296	(empty)
1340448414.284542	C9mKsj4qhB6odgoXsa	192.168.105.10	1043	74.117.220.30	80	tcp	http	0.008407	258	4754	SF	-	0	ShADadfF	7	546	7	5042	(empty)
1340448414.292709	CGh416J7VMZtTVmp2	192.168.105.10	1044	74.117.220.30	80	tcp	http	0.017923	252	5670	SF	-	0	ShADadfF	7	540	7	5958	(empty)
1340448414.349421	C2DmEF1DirbYVHnvF5	192.168.105.10	1046	74.117.220.30	80	tcp	http	0.017055	263	20166	SF	-	0	ShADadfF	14	831	17	20854	(empty)
1340448414.348921	CJUAKL1AyaSaKCvvq3	192.168.105.10	1045	74.117.220.30	80	tcp	http	0.046960	263	7339	SF	-	0	ShADadfF	8	591	9	7707	(empty)
1340448414.397047	CLJHa91nmsYRQcnZPe	192.168.105.10	1047	74.117.220.30	80	tcp	http	0.007398	256	14347	SF	-	0	ShADadfF	12	744	13	14875	(empty)
1340448414.399435	CQOXFO3wuibZ3DcVgh	192.168.105.10	1048	74.117.220.30	80	tcp	http	0.005917	262	4615	SF	-	0	ShADadfF	7	550	7	4903	(empty)
1340448414.420776	CHtWak3y2lDHiqDmn4	192.168.105.10	1049	74.117.220.30	80	tcp	http	0.006428	254	10375	SF	-	0	ShADadfF	9	622	11	10823	(empty)
1340448414.421257	CMNpYq137iLshTmLt7	192.168.105.10	1050	74.117.220.30	80	tcp	http	0.008687	260	4240	SF	-	0	ShADadfF	6	508	6	4488	(empty)
1340448414.429242	CjS6ENJyyxD0kDOWf	192.168.105.10	1051	74.117.220.30	80	tcp	http	0.005804	257	1715	SF	-	0	ShADadfF	6	505	6	1963	(empty)
1340448414.431588	CmIR7C3WaQ2P2vgRTi	192.168.105.10	1052	74.117.220.30	80	tcp	http	0.005436	265	3707	SF	-	0	ShADadfF	6	513	6	3955	(empty)
1340448414.436515	CvMCeW2VtJdLKXdkri	192.168.105.10	1053	74.117.220.30	80	tcp	http	0.007674	257	21088	SF	-	0	ShADadfF	14	825	18	21816	(empty)
1340448414.438947	CgH0v73gUtwE7gnNnf	192.168.105.10	1054	74.117.220.30	80	tcp	http	0.014928	256	606	SF	-	0	ShADadfF	5	464	5	814	(empty)
1340448414.452685	CzmEDN34OEDMilR548	192.168.105.10	1055	74.117.220.30	80	tcp	http	0.078128	255	21209	SF	-	0	ShADadfF	14	823	18	21937	(empty)
1340448414.454789	CSYrQBJ9hrcyATxO4	192.168.105.10	1056	74.117.220.30	80	tcp	http	0.086015	255	8220	SF	-	0	ShADadfF	8	583	9	8588	(empty)
1340448414.110956	CbQkZE4ExquFiQ68m9	192.168.105.10	1039	37.157.255.65	80	tcp	-	0.983830	0	0	RSTO	-	0	ShAR	3	128	1	48	(empty)
1340448414.783418	C2Dgpv3yEF4tIUqOge	192.168.105.10	1058	4.2.2.3	53	udp	dns	0.014734	44	195	SF	-	0	Dd	1	72	1	223	(empty)
1340448400.01856	Cx7uku3A5UBTJjbKb	192.168.105.10	1035	64.191.27.77	80	tcp	http	20.263393	604	8214	RSTO	-	0	ShADadfR	10	1012	9	8582	(empty)
1340448396.935119	C6h5184SMj84Oqkpjl	192.168.105.10	1029	4.2.2.3	53	udp	dns	18.313708	269	920	SF	-	0	Dd	8	493	8	1144	(empty)
1340448435.274471	CLxiC74MtLV9QMv9kl	192.168.105.10	1064	208.91.207.10	80	tcp	http	0.036147	77	658	SF	-	0	ShADadfF	5	285	5	866	(empty)
1340448435.329014	Co7Zyu1nRgIaCoWIb	192.168.105.10	1067	184.172.204.122	80	tcp	http	0.064320	141	225	SF	-	0	ShADadfF	5	349	5	433	(empty)
1340448435.324187	CG7nKq208lM3T42tj	192.168.105.10	1065	184.172.204.122	80	tcp	http	0.070214	139	225	SF	-	0	ShADadfF	5	347	5	433	(empty)
1340448435.347489	CgL7zF2bZtifzGSMSj	192.168.105.10	1069	184.172.204.122	80	tcp	http	0.068620	141	225	SF	-	0	ShADadfF	5	349	5	433	(empty)
1340448435.352304	CuIWmF4WWqxv9l3fk9	192.168.105.10	1071	184.172.204.122	80	tcp	http	0.068429	139	225	SF	-	0	ShADadfF	5	347	5	433	(empty)
1340448435.361707	CcBBQ92x5Cdn1687Pk	192.168.105.10	1073	184.172.204.122	80	tcp	http	0.062031	140	225	SF	-	0	ShADadfF	5	348	5	433	(empty)
1340448436.077266	CKllJj4009SBpwgTra	192.168.105.10	1078	184.172.204.122	80	tcp	http	0.067955	140	225	SF	-	0	ShADadfF	5	348	5	433	(empty)
1340448436.09213	CaZ85M1Ued62rMgip3	192.168.105.10	1080	184.172.204.122	80	tcp	http	0.060885	140	225	SF	-	0	ShADadfF	5	348	5	433	(empty)
1340448436.097406	Cixjt91zqvhNLGroOe	192.168.105.10	1082	184.172.204.122	80	tcp	http	0.060610	140	225	SF	-	0	ShADadfF	5	348	5	433	(empty)
1340448436.394892	C9ZqVB3KUMEVMWxCVi	192.168.105.10	1088	65.55.184.16	80	tcp	http	0.089411	97	398	SF	-	0	ShADfFa	5	305	3	526	(empty)
1340448382.005797	CQSYEW1hAqKJEOZgS9	0.0.0.0	68	255.255.255.255	67	udp	dhcp	0.000678	626	0	S0	-	0	D	2	682	0	0	(empty)
1340448437.836437	CQ9mYN30StlP8dJF28	192.168.105.10	1089	195.210.47.239	80	tcp	http	2.204789	170	211685	SF	-	0	ShADadfF	105	4378	149	217653	(empty)
1340448436.306024	Craazq1RCL9MzZntu7	192.168.105.10	1087	116.255.235.9	80	tcp	http	3.883555	163	242	RSTO	-	0	ShADadR	5	371	3	370	(empty)
1340448435.270384	CaRG9iB0aRFMf9xwd	192.168.105.10	1063	8.8.8.8	53	udp	dns	0.002650	34	50	SF	-	0	Dd	1	62	1	78	(empty)
1340448435.326101	CN7cgk29BBrQFEiyM8	192.168.105.10	1066	83.133.123.20	53	udp	-	-	-	-	S0	-	0	D	1	48	0	0	(empty)
1340448435.330884	C1HGht4Qi608qZEXnk	192.168.105.10	1068	83.133.123.20	53	udp	-	-	-	-	S0	-	0	D	1	48	0	0	(empty)
1340448435.351741	C5xAgQ20fg3CJiqBcb	192.168.105.10	1070	83.133.123.20	53	udp	-	-	-	-	S0	-	0	D	1	48	0	0	(empty)
1340448435.360756	C15pci7D0uBBZzkN	192.168.105.10	1072	83.133.123.20	53	udp	-	-	-	-	S0	-	0	D	1	48	0	0	(empty)
1340448435.363784	CLTdpB2m1lApeJWZZc	192.168.105.10	1074	83.133.123.20	53	udp	-	-	-	-	S0	-	0	D	1	48	0	0	(empty)
1340448436.077722	CXNLK5DohER3EVKq2	192.168.105.10	1079	83.133.123.20	53	udp	-	-	-	-	S0	-	0	D	1	48	0	0	(empty)
