#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-43-43
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1337394371.710225	CoP5Tv4oX0vOqwUC7k	192.168.70.10	1030	62.149.128.74	80	1	GET	bachecadeibrevetti.it	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	241	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FUWvsG3jKWhDQAmkah	text/html
1337394374.053887	C7nRoNuwPFVDLKIGc	192.168.70.10	1032	62.149.142.22	80	6	GET	www.bachecadeibrevetti.it	/wp-content/themes/bacheca/images/bg.gif	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4892	200	OK	-	-	-	(empty)	-	-	-	-	-	Fwzx5540exJWkAAXk	image/gif
1337394374.111919	Cmm85G3eUwQF8XYVL	192.168.70.10	1031	62.149.142.22	80	6	GET	www.bachecadeibrevetti.it	/wp-content/plugins/wp-prettyphoto/js/jquery-1.4.2.min.js?ver=1.4.2	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	72174	200	OK	-	-	-	(empty)	-	-	-	-	-	FA0Qyx3pKifjERIaEg	text/plain
1337394374.52859	C7nRoNuwPFVDLKIGc	192.168.70.10	1032	62.149.142.22	80	7	GET	www.bachecadeibrevetti.it	/wp-content/plugins/wp-prettyphoto/js/jquery.prettyPhoto.js?ver=2.5.6	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	16851	200	OK	-	-	-	(empty)	-	-	-	-	-	FJXYLt1h3fP7wZPaLi	text/html
1337394374.924464	Cmm85G3eUwQF8XYVL	192.168.70.10	1031	62.149.142.22	80	7	GET	www.bachecadeibrevetti.it	/wp-content/plugins/post_by_frontend/scripts/frontend.js?ver=3.1.3	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	543	200	OK	-	-	-	(empty)	-	-	-	-	-	F1wtYs1vlEFAtv93Od	text/plain
1337394375.081048	C7nRoNuwPFVDLKIGc	192.168.70.10	1032	62.149.142.22	80	8	GET	www.bachecadeibrevetti.it	/wp-content/themes/bacheca/html5.js?ver=3.1.3	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	374	200	OK	-	-	-	(empty)	-	-	-	-	-	F295CS1vBVY4wCoFH	text/plain
1337394375.279651	CuYg5q276UvGw8SAZ5	192.168.70.10	1039	67.201.31.64	80	1	GET	cdn.jquerytools.org	/1.2.5/full/jquery.tools.min.js	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	118695	200	OK	-	-	-	(empty)	-	-	-	-	-	FDDcxw3MCLjZH14SMl	text/plain
1337394375.300724	CjHLhT1xcxsyokXjCa	192.168.70.10	1040	173.194.37.46	80	1	GET	www.google-analytics.com	/ga.js	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	36627	200	OK	-	-	-	(empty)	-	-	-	-	-	FEOIvk3mLlfNBq4JGa	text/plain
1337394375.229946	Cmm85G3eUwQF8XYVL	192.168.70.10	1031	62.149.142.22	80	8	GET	www.bachecadeibrevetti.it	/wp-content/themes/bacheca/images/logo.gif	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	18469	200	OK	-	-	-	(empty)	-	-	-	-	-	FuxzHP3vOCEWxbEXWk	image/gif
1337394375.261122	C7nRoNuwPFVDLKIGc	192.168.70.10	1032	62.149.142.22	80	9	GET	www.bachecadeibrevetti.it	/wp-content/themes/bacheca/images/menu-separatore.gif	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	60	200	OK	-	-	-	(empty)	-	-	-	-	-	F6JuxYYDGNXcTFBAa	image/gif
1337394375.461879	CjHLhT1xcxsyokXjCa	192.168.70.10	1040	173.194.37.46	80	2	GET	www.google-analytics.com	/__utm.gif?utmwv=5.3.1&utms=1&utmn=715965231&utmhn=www.bachecadeibrevetti.it&utmcs=utf-8&utmsr=800x600&utmvp=780x459&utmsc=24-bit&utmul=en-us&utmje=1&utmfl=10.0 r32&utmdt=Vendita brevetti idee innovative prodotti innovativi vendere un brevetto&utmhid=1636749055&utmr=-&utmp=/&utmac=UA-26102051-1&utmcc=__utma=176013873.1192173659.1337408656.1337408656.1337408656.1;+__utmz=176013873.1337408656.1.1.utmcsr=(direct)|utmccn=(direct)|utmcmd=(none);&utmu=q~	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	35	200	OK	-	-	-	(empty)	-	-	-	-	-	FK1MQ81aE9iIKI1mw1	image/gif
1337394375.660369	Cmm85G3eUwQF8XYVL	192.168.70.10	1031	62.149.142.22	80	9	GET	www.bachecadeibrevetti.it	/wp-content/themes/bacheca/images/btn_leggi.gif	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	383	200	OK	-	-	-	(empty)	-	-	-	-	-	F1tPpjZl5KccnS0bg	image/gif
1337394375.660743	C7nRoNuwPFVDLKIGc	192.168.70.10	1032	62.149.142.22	80	10	GET	www.bachecadeibrevetti.it	/wp-content/uploads/invenzioni/7042_21871.jpg	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	23045	200	OK	-	-	-	(empty)	-	-	-	-	-	Fxh7qQ1w9iu7nFnDdk	image/jpeg
1337394375.976431	C7nRoNuwPFVDLKIGc	192.168.70.10	1032	62.149.142.22	80	11	GET	www.bachecadeibrevetti.it	/wp-content/uploads/invenzioni/2118_35949.jpg	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	24375	200	OK	-	-	-	(empty)	-	-	-	-	-	Fz5rkU2Pxxv1yC0HJf	image/jpeg
1337394376.243482	C7nRoNuwPFVDLKIGc	192.168.70.10	1032	62.149.142.22	80	12	GET	www.bachecadeibrevetti.it	/wp-content/uploads/invenzioni/3086_94562.jpg	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	20628	200	OK	-	-	-	(empty)	-	-	-	-	-	FQwMuy3fCed6SEeXAl	image/jpeg
1337394374.614805	CXYAPD4hBHhZzYMpb5	192.168.70.10	1037	67.160.195.126	80	1	GET	zihemmi.ru	/count26.php	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	(empty)	-	-	-	(empty)	-	-	-	-	-	-	-
1337394375.881549	Cmm85G3eUwQF8XYVL	192.168.70.10	1031	62.149.142.22	80	10	GET	www.bachecadeibrevetti.it	/wp-content/uploads/invenzioni/8912_28145.jpg	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	110307	200	OK	-	-	-	(empty)	-	-	-	-	-	FO63P43M90o0PCZ1fb	image/png
1337394376.540519	Cmm85G3eUwQF8XYVL	192.168.70.10	1031	62.149.142.22	80	11	GET	www.bachecadeibrevetti.it	/wp-content/uploads/invenzioni/8874_10277.jpg	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	29738	200	OK	-	-	-	(empty)	-	-	-	-	-	FZ2Hd04WGKcE49Xkp9	image/jpeg
1337394376.45551	C7nRoNuwPFVDLKIGc	192.168.70.10	1032	62.149.142.22	80	13	GET	www.bachecadeibrevetti.it	/wp-content/uploads/invenzioni/8886_49740.jpg	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	50132	200	OK	-	-	-	(empty)	-	-	-	-	-	FvVILa2keaW8BuHE6l	image/jpeg
1337394376.570062	CRulgD1RCGP3ZNHo7d	192.168.70.10	1041	95.168.187.170	80	1	GET	95.168.187.170	/61690006.html	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	232	200	OK	-	-	-	(empty)	-	-	-	-	-	FhqIn91PC5Y2GfrDnb	text/html
1337394376.72742	C7nRoNuwPFVDLKIGc	192.168.70.10	1032	62.149.142.22	80	14	GET	www.bachecadeibrevetti.it	/wp-content/uploads/2011/06/13.jpg	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	6783	200	OK	-	-	-	(empty)	-	-	-	-	-	F9UY562c74zTvww3S6	image/jpeg
1337394376.710258	Cmm85G3eUwQF8XYVL	192.168.70.10	1031	62.149.142.22	80	12	GET	www.bachecadeibrevetti.it	/wp-content/uploads/2011/06/27.jpg	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	9071	200	OK	-	-	-	(empty)	-	-	-	-	-	FrMa9M27n0bl9d8Br6	image/jpeg
1337394376.885283	Cmm85G3eUwQF8XYVL	192.168.70.10	1031	62.149.142.22	80	13	GET	www.bachecadeibrevetti.it	/wp-content/uploads/2011/06/34.jpg	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5655	200	OK	-	-	-	(empty)	-	-	-	-	-	FCFZDr1eXcCCFbRUC5	image/jpeg
1337394376.88501	C7nRoNuwPFVDLKIGc	192.168.70.10	1032	62.149.142.22	80	15	GET	www.bachecadeibrevetti.it	/wp-content/uploads/2011/06/allerta.gif	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11618	200	OK	-	-	-	(empty)	-	-	-	-	-	FEj7qqz2jcoghfZnk	image/gif
1337394377.034783	Cmm85G3eUwQF8XYVL	192.168.70.10	1031	62.149.142.22	80	14	GET	www.bachecadeibrevetti.it	/wp-content/uploads/2011/06/42.jpg	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	7683	200	OK	-	-	-	(empty)	-	-	-	-	-	FxZOHb47su8m6OIERl	image/jpeg
1337394377.035059	C7nRoNuwPFVDLKIGc	192.168.70.10	1032	62.149.142.22	80	16	GET	www.bachecadeibrevetti.it	/wp-content/themes/bacheca/images/banner-marzulli.gif	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12163	200	OK	-	-	-	(empty)	-	-	-	-	-	F6CLk04uAq0gdAsmQl	image/gif
1337394377.168965	Cmm85G3eUwQF8XYVL	192.168.70.10	1031	62.149.142.22	80	15	GET	www.bachecadeibrevetti.it	/wp-content/themes/bacheca/images/banner_brevetti.jpg	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	17327	200	OK	-	-	-	(empty)	-	-	-	-	-	FhtoFS3TJLFOOxxuNc	image/jpeg
1337394377.243894	C7nRoNuwPFVDLKIGc	192.168.70.10	1032	62.149.142.22	80	17	GET	www.bachecadeibrevetti.it	/wp-content/themes/bacheca/images/btn_categorie.gif	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	536	200	OK	-	-	-	(empty)	-	-	-	-	-	FJg0nj2UQWtL3byEGg	image/gif
1337394377.377983	Cmm85G3eUwQF8XYVL	192.168.70.10	1031	62.149.142.22	80	16	GET	www.bachecadeibrevetti.it	/wp-content/themes/bacheca/images/bg-footer.gif	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4848	200	OK	-	-	-	(empty)	-	-	-	-	-	FXDr5W2LuExPoTXX0h	image/gif
1337394377.380626	C7nRoNuwPFVDLKIGc	192.168.70.10	1032	62.149.142.22	80	18	GET	www.bachecadeibrevetti.it	/wp-includes/js/thickbox/thickbox.js?ver=3.1-20100407	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	12292	200	OK	-	-	-	(empty)	-	-	-	-	-	Fow3qdylQTTPYfrv7	text/plain
1337394377.520493	Cmm85G3eUwQF8XYVL	192.168.70.10	1031	62.149.142.22	80	17	GET	www.bachecadeibrevetti.it	/wp-content/themes/bacheca/images/hori_large.png	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1425	200	OK	-	-	-	(empty)	-	-	-	-	-	FVbmjt3qebMvgPoEF7	image/png
1337394377.541035	C7nRoNuwPFVDLKIGc	192.168.70.10	1032	62.149.142.22	80	19	GET	www.bachecadeibrevetti.it	/wp-content/plugins/contact-form-7/jquery.form.js?ver=2.52	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	24152	200	OK	-	-	-	(empty)	-	-	-	-	-	FlqyQ82rdJJmeJ35z4	text/plain
1337394377.944756	Cmm85G3eUwQF8XYVL	192.168.70.10	1031	62.149.142.22	80	18	GET	www.bachecadeibrevetti.it	/wp-content/plugins/contact-form-7/scripts.js?ver=2.4.5	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5605	200	OK	-	-	-	(empty)	-	-	-	-	-	Fi5cMA3rTNEWzfDKnh	text/plain
1337394378.166758	Cmm85G3eUwQF8XYVL	192.168.70.10	1031	62.149.142.22	80	19	GET	www.bachecadeibrevetti.it	/wp-content/themes/bacheca/images/btn_leggi.gif	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337394378.166329	C7nRoNuwPFVDLKIGc	192.168.70.10	1032	62.149.142.22	80	20	GET	www.bachecadeibrevetti.it	/wp-content/uploads/invenzioni/3086_94562.jpg	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337394378.366588	CgLw2p3TnEBFd5i5ka	192.168.70.10	1045	62.149.142.22	80	1	GET	www.bachecadeibrevetti.it	/wp-content/themes/bacheca/images/btn_leggi.gif	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337394378.366329	ClfqpA3VmOWHU9xYkd	192.168.70.10	1044	62.149.142.22	80	1	GET	www.bachecadeibrevetti.it	/wp-content/uploads/invenzioni/8886_49740.jpg	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337394378.532881	CgLw2p3TnEBFd5i5ka	192.168.70.10	1045	62.149.142.22	80	2	GET	www.bachecadeibrevetti.it	/wp-content/themes/bacheca/images/btn_leggi.gif	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337394378.533256	ClfqpA3VmOWHU9xYkd	192.168.70.10	1044	62.149.142.22	80	2	GET	www.bachecadeibrevetti.it	/wp-content/uploads/invenzioni/8874_10277.jpg	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337394378.689565	CgLw2p3TnEBFd5i5ka	192.168.70.10	1045	62.149.142.22	80	3	GET	www.bachecadeibrevetti.it	/wp-content/themes/bacheca/images/btn_leggi.gif	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337394378.689934	ClfqpA3VmOWHU9xYkd	192.168.70.10	1044	62.149.142.22	80	3	GET	www.bachecadeibrevetti.it	/wp-content/uploads/invenzioni/7042_21871.jpg	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337394378.815986	ClfqpA3VmOWHU9xYkd	192.168.70.10	1044	62.149.142.22	80	4	GET	www.bachecadeibrevetti.it	/wp-content/plugins/wp-prettyphoto/images/prettyPhoto/light_square/sprite.png	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3303	200	OK	-	-	-	(empty)	-	-	-	-	-	Fr562B2SNeUdbvm1Ab	image/png
1337394378.815214	CgLw2p3TnEBFd5i5ka	192.168.70.10	1045	62.149.142.22	80	4	GET	www.bachecadeibrevetti.it	/wp-content/plugins/wp-prettyphoto/images/prettyPhoto/light_rounded/btnNext.png	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1411	200	OK	-	-	-	(empty)	-	-	-	-	-	FFs1pz1sQUiB5cUN6k	image/png
1337394379.062941	CgLw2p3TnEBFd5i5ka	192.168.70.10	1045	62.149.142.22	80	5	GET	www.bachecadeibrevetti.it	/wp-content/plugins/wp-prettyphoto/images/prettyPhoto/light_square/sprite.png	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3303	200	OK	-	-	-	(empty)	-	-	-	-	-	Fp38jo4GAJN5UeJJQe	image/png
1337394379.06329	ClfqpA3VmOWHU9xYkd	192.168.70.10	1044	62.149.142.22	80	5	GET	www.bachecadeibrevetti.it	/wp-content/plugins/wp-prettyphoto/images/prettyPhoto/light_square/sprite.png	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3303	200	OK	-	-	-	(empty)	-	-	-	-	-	FLjEAx4JosgqQHl1dl	image/png
1337394379.202689	CgLw2p3TnEBFd5i5ka	192.168.70.10	1045	62.149.142.22	80	6	GET	www.bachecadeibrevetti.it	/wp-content/themes/bacheca/images/btn_leggi.gif	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337394379.203089	ClfqpA3VmOWHU9xYkd	192.168.70.10	1044	62.149.142.22	80	6	GET	www.bachecadeibrevetti.it	/wp-content/uploads/invenzioni/8912_28145.jpg	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337394379.331099	CgLw2p3TnEBFd5i5ka	192.168.70.10	1045	62.149.142.22	80	7	GET	www.bachecadeibrevetti.it	/wp-content/themes/bacheca/images/btn_leggi.gif	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337394379.332066	ClfqpA3VmOWHU9xYkd	192.168.70.10	1044	62.149.142.22	80	7	GET	www.bachecadeibrevetti.it	/wp-content/uploads/invenzioni/2118_35949.jpg	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337394379.48605	CgLw2p3TnEBFd5i5ka	192.168.70.10	1045	62.149.142.22	80	8	GET	www.bachecadeibrevetti.it	/wp-content/uploads/invenzioni/3086_94562.jpg	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337394379.486403	ClfqpA3VmOWHU9xYkd	192.168.70.10	1044	62.149.142.22	80	8	GET	www.bachecadeibrevetti.it	/wp-content/themes/bacheca/images/btn_leggi.gif	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	304	Not Modified	-	-	-	(empty)	-	-	-	-	-	-	-
1337394379.612369	ClfqpA3VmOWHU9xYkd	192.168.70.10	1044	62.149.142.22	80	9	GET	www.bachecadeibrevetti.it	/wp-content/plugins/wp-prettyphoto/images/prettyPhoto/light_square/sprite.png	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3303	200	OK	-	-	-	(empty)	-	-	-	-	-	FrSAX83Ri7giwd8IT1	image/png
1337394379.611656	CgLw2p3TnEBFd5i5ka	192.168.70.10	1045	62.149.142.22	80	9	GET	www.bachecadeibrevetti.it	/wp-includes/js/thickbox/loadingAnimation.gif	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	5886	200	OK	-	-	-	(empty)	-	-	-	-	-	FuAD4F4QCF7L4cT9z9	image/gif
1337394379.740661	ClfqpA3VmOWHU9xYkd	192.168.70.10	1044	62.149.142.22	80	10	GET	www.bachecadeibrevetti.it	/wp-content/plugins/wp-prettyphoto/images/prettyPhoto/light_rounded/btnNext.png	http://www.bachecadeibrevetti.it/	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1411	200	OK	-	-	-	(empty)	-	-	-	-	-	FlyhyK2lgSbmO3IyTj	image/png
1337394379.543916	C9Ow1F1zrK5n6kl2uj	192.168.70.10	1046	95.168.187.170	80	1	GET	95.168.187.170	/24842.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	102795	200	OK	-	-	-	(empty)	-	-	-	-	-	FH05Jc2C594R8k6V4a	application/zip
