#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2014-04-03-10-11-08
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	count	string	count	count	count	count	table[string]
1343892116.531234	C9iGE54maaSO5JoKs1	192.168.100.10	1030	199.187.121.210	80	tcp	http	0.103243	294	22066	SF	-	0	ShADadfF	15	902	20	22874	(empty)
1343892116.617081	Cs9rTt3EV9hBJipCAb	192.168.100.10	1031	199.187.121.210	80	tcp	http	0.045903	311	7639	SF	-	0	ShADadfF	8	639	9	8007	(empty)
1343892116.637699	CKrjBJMagkH5o0rqd	192.168.100.10	1032	199.187.121.210	80	tcp	http	0.042482	309	229	SF	-	0	ShADadfF	5	517	5	437	(empty)
1343892116.738743	CrTE9RfLRefD0mYgd	192.168.100.10	1036	199.187.121.213	80	tcp	http	0.048193	265	6501	SF	-	0	ShADadfF	7	553	8	6829	(empty)
1343892116.738328	CjOkTn3fe8zbqmlR9b	192.168.100.10	1035	199.187.121.210	80	tcp	http	0.049305	323	271	SF	-	0	ShADadfF	5	531	5	479	(empty)
1343892116.737792	C1mNE13J3zy1JTPw32	192.168.100.10	1034	199.187.121.213	80	tcp	http	0.188392	284	114864	SF	-	0	ShADadfF	56	2532	82	118152	(empty)
1343892117.032838	C7vkry1VU3dJipzeij	192.168.100.10	1040	199.187.121.210	80	tcp	http	0.042246	520	254	SF	-	0	ShADadfF	5	728	5	462	(empty)
1343892117.02585	CXyfoz3tdsSl5gyACl	192.168.100.10	1039	199.187.121.210	80	tcp	http	0.153709	520	47525	SF	-	0	ShADadfF	29	1688	36	48973	(empty)
1343892117.075822	CwHpls17B6sZwjLVba	192.168.100.10	1041	199.187.121.210	80	tcp	http	0.264657	520	247	SF	-	0	ShADadfF	5	728	5	455	(empty)
1343892117.021425	C6jMUZ2fuuKV1sfEq9	192.168.100.10	1038	199.187.121.213	80	tcp	http	0.402605	274	188728	SF	-	0	ShADadfF	80	3482	133	194056	(empty)
1343892117.016896	Ce43YYb950NiIa151	192.168.100.10	1037	199.187.121.213	80	tcp	http	0.442561	274	199250	SF	-	0	ShADadfF	84	3642	140	204858	(empty)
1343892117.34274	CuTr5Z3b7ZuGbfoT7f	192.168.100.10	1042	199.187.121.210	80	tcp	http	0.160446	527	247	SF	-	0	ShADadfF	5	735	5	455	(empty)
1343892117.396544	CHENjztGy5npRQzh3	192.168.100.10	1043	199.187.121.210	80	tcp	http	0.117340	525	247	SF	-	0	ShADadfF	5	733	5	455	(empty)
1343892117.45604	CTjJEv2FFYSaEx2Dg5	192.168.100.10	1044	199.187.121.213	80	tcp	http	0.304845	274	198025	SF	-	0	ShADadfF	88	3802	139	203593	(empty)
1343892117.502806	Ckl6iG25b61b3nmTHe	192.168.100.10	1045	199.187.121.213	80	tcp	http	0.343055	274	287754	SF	-	0	ShADadfF	120	5082	201	295802	(empty)
1343892117.79114	CKjS45bjpWsdZmDlh	192.168.100.10	1046	199.187.121.213	80	tcp	http	0.199080	274	155245	SF	-	0	ShADadfF	75	3282	110	159653	(empty)
1343892117.99356	C9Qi9s43Yv3e78Pv86	192.168.100.10	1048	199.187.121.213	80	tcp	http	0.084554	296	14600	RSTO	-	0	ShADadR	12	784	12	15088	(empty)
1343892117.874088	CN5rWQ15G63JpMllU7	192.168.100.10	1047	199.187.121.213	80	tcp	http	0.201202	274	178764	SF	-	0	ShADadfF	83	3602	126	183812	(empty)
1343892118.081046	CIOrsj2aB0Mdbf5NAh	192.168.100.10	1050	199.187.121.213	80	tcp	http	0.053686	292	1474	SF	-	0	ShADadfF	6	540	6	1722	(empty)
1343892118.173951	CmuIgP1m7gIGipvSN7	192.168.100.10	1051	199.187.121.213	80	tcp	http	0.122803	290	2962	SF	-	0	ShADadfF	6	538	6	3210	(empty)
1343892118.075907	C4FbNf43S0QuoZeQYh	192.168.100.10	1049	199.187.121.213	80	tcp	http	0.534122	296	282850	SF	-	0	ShADadfF	117	4984	197	290738	(empty)
1343892116.529391	CBHkml14G1vzkE0OD9	192.168.100.10	1029	4.2.2.3	53	udp	dns	0.207756	113	379	SF	-	0	Dd	3	197	3	463	(empty)
1343892100.282063	Coz8zA3U7CxkNsRnJl	0.0.0.0	68	255.255.255.255	67	udp	dhcp	0.000705	626	0	S0	-	0	D	2	682	0	0	(empty)
1343892100.282398	C2909v1Cnz8TFrYELj	192.168.100.10	68	192.168.100.1	67	udp	dhcp	13.071601	314	900	SF	-	0	dD	1	342	3	984	(empty)
1343892116.701704	CT8ZeWKZcg52ybwT	192.168.100.10	1033	173.194.37.70	80	tcp	http	62.267930	942	15439	RSTO	-	0	ShADadR	14	1510	15	16047	(empty)
1343892119.197136	CwqF5v44Flutl9cLC5	192.168.100.10	1054	239.255.255.250	1900	udp	-	6.022213	399	0	S0	-	0	D	3	483	0	0	(empty)
#close	2014-04-03-10-11-08
