#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-09-55-09
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1371089234.919471	CQIhFn4MB3qrfNiYr4	192.168.103.10	1029	184.168.221.26	80	1	GET	www.enterdagame.com	/	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	-	-
1371089235.978711	CCVXrD2kcaxAqNOAf8	192.168.103.10	1037	129.121.137.227	80	5	GET	www.stealporn.com	/templates/frontend/orange/images/logo.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2855	200	OK	-	-	-	(empty)	-	-	-	-	-	FHvS4Q1hq2UZANYvic	image/gif
1371089236.021838	CEUrlG4kGjdRAj8KN5	192.168.103.10	1030	129.121.137.227	80	7	GET	www.stealporn.com	/templates/frontend/orange/images/button_bg.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2826	200	OK	-	-	-	(empty)	-	-	-	-	-	FBseWR2EX8N7MS2BSj	image/png
1371089236.064759	CCVXrD2kcaxAqNOAf8	192.168.103.10	1037	129.121.137.227	80	6	GET	www.stealporn.com	/templates/frontend/orange/images/arrowdown.gif	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	67	200	OK	-	-	-	(empty)	-	-	-	-	-	F9XtnrDMxzspe0qof	image/gif
1371089236.074192	CEUrlG4kGjdRAj8KN5	192.168.103.10	1030	129.121.137.227	80	8	GET	www.stealporn.com	/templates/frontend/orange/images/submenu_bg.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3157	200	OK	-	-	-	(empty)	-	-	-	-	-	FkI8YR3SzH1TTr6dZ3	image/png
1371089236.100308	CCVXrD2kcaxAqNOAf8	192.168.103.10	1037	129.121.137.227	80	7	GET	www.stealporn.com	/templates/frontend/orange/images/search_btn_bg.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2870	200	OK	-	-	-	(empty)	-	-	-	-	-	FhlkuY2rFa3lrQZ7bk	image/png
1371089236.134166	CEUrlG4kGjdRAj8KN5	192.168.103.10	1030	129.121.137.227	80	9	GET	www.stealporn.com	/templates/frontend/orange/js/jquery.jtruncate.js	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1758	200	OK	-	-	-	(empty)	-	-	-	-	-	FGbxB84kDQD5jXCzkh	text/html
1371089236.146419	CCVXrD2kcaxAqNOAf8	192.168.103.10	1037	129.121.137.227	80	8	GET	www.stealporn.com	/templates/frontend/orange/images/tab-left.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3468	200	OK	-	-	-	(empty)	-	-	-	-	-	FWiO893gGN9E5yIxi5	image/png
1371089236.171797	CEUrlG4kGjdRAj8KN5	192.168.103.10	1030	129.121.137.227	80	10	GET	www.stealporn.com	/templates/frontend/orange/images/tab-right.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	576	200	OK	-	-	-	(empty)	-	-	-	-	-	FfiyQm2HppKKo5jUxd	image/png
1371089236.184559	CCVXrD2kcaxAqNOAf8	192.168.103.10	1037	129.121.137.227	80	9	GET	www.stealporn.com	/templates/frontend/orange/images/upload_btn.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3298	200	OK	-	-	-	(empty)	-	-	-	-	-	FjxZsT2BmeHQuzVT74	image/png
1371089236.213688	CEUrlG4kGjdRAj8KN5	192.168.103.10	1030	129.121.137.227	80	11	GET	www.stealporn.com	/templates/frontend/orange/images/input_bg.gif	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	76	200	OK	-	-	-	(empty)	-	-	-	-	-	FNSUvZ4q88gEXOjP	image/gif
1371089236.221979	CCVXrD2kcaxAqNOAf8	192.168.103.10	1037	129.121.137.227	80	10	GET	www.stealporn.com	/templates/frontend/orange/js/jquery.video-0.2.js	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8038	200	OK	-	-	-	(empty)	-	-	-	-	-	F67r5s3Ey2A4eKUmBk	text/plain
1371089236.279001	CVIbQ934l0IqoFmRo1	192.168.103.10	1038	72.21.91.196	80	1	GET	s7.addthis.com	/js/250/addthis_widget.js	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	7160	200	OK	-	-	-	(empty)	-	-	-	-	-	FQEC3P10dQNMMy8oNc	text/plain
1371089236.268022	CEUrlG4kGjdRAj8KN5	192.168.103.10	1030	129.121.137.227	80	12	GET	www.stealporn.com	/templates/frontend/orange/images/social/twitter_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	608	200	OK	-	-	-	(empty)	-	-	-	-	-	F0FWRx1Fij17qmp058	image/png
1371089236.268315	CCVXrD2kcaxAqNOAf8	192.168.103.10	1037	129.121.137.227	80	11	GET	www.stealporn.com	/templates/frontend/orange/images/social/facebook_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	502	200	OK	-	-	-	(empty)	-	-	-	-	-	F7dERUuM4gAlQZnFh	image/png
1371089236.304517	CEUrlG4kGjdRAj8KN5	192.168.103.10	1030	129.121.137.227	80	13	GET	www.stealporn.com	/templates/frontend/orange/images/social/yahoobuzz_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	672	200	OK	-	-	-	(empty)	-	-	-	-	-	F8pDAG35H1DtxgyNJe	image/png
1371089236.30531	CCVXrD2kcaxAqNOAf8	192.168.103.10	1037	129.121.137.227	80	12	GET	www.stealporn.com	/templates/frontend/orange/images/social/myspace_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	658	200	OK	-	-	-	(empty)	-	-	-	-	-	FCVvHy33wKrLvkeEV9	image/png
1371089236.354242	CEUrlG4kGjdRAj8KN5	192.168.103.10	1030	129.121.137.227	80	14	GET	www.stealporn.com	/templates/frontend/orange/images/social/google_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	751	200	OK	-	-	-	(empty)	-	-	-	-	-	FDUHVfBTINTMWJv0a	image/png
1371089236.354542	CCVXrD2kcaxAqNOAf8	192.168.103.10	1037	129.121.137.227	80	13	GET	www.stealporn.com	/templates/frontend/orange/images/social/windows_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	792	200	OK	-	-	-	(empty)	-	-	-	-	-	FxGMPS1sw9TLME8jqf	image/png
1371089236.393018	CEUrlG4kGjdRAj8KN5	192.168.103.10	1030	129.121.137.227	80	15	GET	www.stealporn.com	/templates/frontend/orange/images/social/stumbleupon_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	698	200	OK	-	-	-	(empty)	-	-	-	-	-	Fh520r4O7TfLxWjgHj	image/png
1371089236.3999	CCVXrD2kcaxAqNOAf8	192.168.103.10	1037	129.121.137.227	80	14	GET	www.stealporn.com	/templates/frontend/orange/images/social/digg_alt_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	531	200	OK	-	-	-	(empty)	-	-	-	-	-	Fp2G4U2Tnn5bktXBR6	image/png
1371089236.466093	Cg8gOV2ONvK4SHHkp2	192.168.103.10	1040	72.21.91.196	80	1	GET	ct5.addthis.com	/static/r07/core079.js	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	163460	200	OK	-	-	-	(empty)	-	-	-	-	-	FNHIwD42aMRgEvTaVa	text/plain
1371089236.460599	CCVXrD2kcaxAqNOAf8	192.168.103.10	1037	129.121.137.227	80	15	GET	www.stealporn.com	/templates/frontend/orange/images/social/blogger_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	506	200	OK	-	-	-	(empty)	-	-	-	-	-	Fhe4We3VWpYj2QFVth	image/png
1371089236.460296	CEUrlG4kGjdRAj8KN5	192.168.103.10	1030	129.121.137.227	80	16	GET	www.stealporn.com	/templates/frontend/orange/images/star.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	4155	200	OK	-	-	-	(empty)	-	-	-	-	-	FmPFJWFYQUAnpAhK9	image/png
1371089236.50649	CTjtup2jmF6srjVNa8	192.168.103.10	1043	54.243.207.151	80	1	GET	ads.advertisespace.com	/ad/92601-95uD0c/1.js	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1298	200	OK	-	-	-	(empty)	-	-	-	-	-	FoWcW52Mi1ealkvANb	text/plain
1371089236.501447	CCVXrD2kcaxAqNOAf8	192.168.103.10	1037	129.121.137.227	80	16	GET	www.stealporn.com	/templates/frontend/orange/images/social/technorati_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	821	200	OK	-	-	-	(empty)	-	-	-	-	-	FhaOAKZxLC3nKKErg	image/png
1371089236.503968	CEUrlG4kGjdRAj8KN5	192.168.103.10	1030	129.121.137.227	80	17	GET	www.stealporn.com	/templates/frontend/orange/images/social/yahoo_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	763	200	OK	-	-	-	(empty)	-	-	-	-	-	FJO5hV1n2CPgaWbKK5	image/png
1371089236.543047	CCVXrD2kcaxAqNOAf8	192.168.103.10	1037	129.121.137.227	80	17	GET	www.stealporn.com	/templates/frontend/orange/images/social/favorites_16.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	532	200	OK	-	-	-	(empty)	-	-	-	-	-	F9rlm2q5rYSZfGJi3	image/png
1371089236.543322	CEUrlG4kGjdRAj8KN5	192.168.103.10	1030	129.121.137.227	80	18	GET	www.stealporn.com	/templates/frontend/orange/images/share_video.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	3720	200	OK	-	-	-	(empty)	-	-	-	-	-	FvwUDb2o7QJz0JeUil	image/png
1371089236.611517	Cg8gOV2ONvK4SHHkp2	192.168.103.10	1040	72.21.91.196	80	2	GET	ct5.addthis.com	/static/r07/widgetIE67006.css	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1503	200	OK	-	-	-	(empty)	-	-	-	-	-	FgSrxbu59i1em3Erd	text/plain
1371089236.497458	CzDXUs4m2ahUyc3IQ6	192.168.103.10	1042	66.244.147.240	80	1	GET	adserver.juicyads.com	/adshow.php?adzone=220802	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11599	200	OK	-	-	-	(empty)	-	-	-	-	-	FDH0nw4DAuKcqzHj39	text/html
1371089236.642854	CpuyQ947Pxa6VSYT61	192.168.103.10	1045	72.21.91.196	80	1	GET	ct5.addthis.com	/static/r07/widget114.css	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	88138	200	OK	-	-	-	(empty)	-	-	-	-	-	FUFbiA1QPzqTanNeBd	text/plain
1371089236.642584	CCVXrD2kcaxAqNOAf8	192.168.103.10	1037	129.121.137.227	80	18	GET	www.stealporn.com	/templates/frontend/orange/images/ajax_loader_bar.gif	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	404	200	OK	-	-	-	(empty)	-	-	-	-	-	Fn4LCWBJi2f1lnZ36	image/gif
1371089236.677401	CL5FhH214Hbt1bYG44	192.168.103.10	1044	199.21.148.89	80	1	GET	ads.cpxcenter.com	/cpxcenter/showAd.php?nid=4&zone=11137&type=pop&sid=10132&pid=11088&subid=	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	686	200	OK	-	-	-	(empty)	-	-	-	-	-	Fdsvzx4nRswzNcy974	text/html
1371089236.678191	CEUrlG4kGjdRAj8KN5	192.168.103.10	1030	129.121.137.227	80	19	GET	www.stealporn.com	/media/videos/tmb/23290/1.jpg	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	7678	200	OK	-	-	-	(empty)	-	-	-	-	-	FF87wF4ebIG7AmqBW	image/jpeg
1371089236.685574	CCVXrD2kcaxAqNOAf8	192.168.103.10	1037	129.121.137.227	80	19	GET	www.stealporn.com	/media/videos/tmb/23111/1.jpg	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8947	200	OK	-	-	-	(empty)	-	-	-	-	-	Fk5Tnj4S2oBR08rsUl	image/jpeg
1371089236.788991	CEUrlG4kGjdRAj8KN5	192.168.103.10	1030	129.121.137.227	80	20	GET	www.stealporn.com	/media/videos/tmb/22782/1.jpg	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8947	200	OK	-	-	-	(empty)	-	-	-	-	-	FmNm9n4HVPzfxZDXHd	image/jpeg
1371089236.789198	CCVXrD2kcaxAqNOAf8	192.168.103.10	1037	129.121.137.227	80	20	GET	www.stealporn.com	/media/videos/tmb/22472/1.jpg	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8947	200	OK	-	-	-	(empty)	-	-	-	-	-	FwA0Re2LwB6Hgn0Aq3	image/jpeg
1371089236.845505	C6hgOe3YAepJ62Gbc8	192.168.103.10	1047	199.21.148.17	80	1	GET	static.hatid.com	/newServing/js/cpxcenter.js	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	11113	200	OK	-	-	-	(empty)	-	-	-	-	-	FOFZuHn0PRFBN4fbj	text/html
1371089236.845725	COLZDw35leORs0yYHa	192.168.103.10	1046	199.21.148.123	80	1	GET	serw.myroitracking.com	/newServing/tracking_id.php?d=ads.cpxcenter.com&r=http://ads.cpxcenter.com/newServing/tracking_id.php?b=1&&gtruid=1	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	302	Found	-	-	-	(empty)	-	-	-	-	-	-	-
1371089236.49788	CLFv024YHh0ZBwgei9	192.168.103.10	1039	62.212.83.1	80	1	GET	embed.redtube.com	/player/?id=90066&style=redtube	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	68223	200	OK	-	-	-	(empty)	-	-	-	-	-	FryQlk47tw8FZti85	application/x-shockwave-flash
1371089236.845237	Cpln7a4U5bu1lRBN51	192.168.103.10	1049	93.184.216.90	80	1	GET	ads.juicyads.com	/network/user2293/125x125-1366051177.gif	http://adserver.juicyads.com/adshow.php?adzone=220802	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	57580	200	OK	-	-	-	(empty)	-	-	-	-	-	FsdCSR1k3eIa82HUUd	image/gif
1371089236.845937	CV501H2cfPx8igji34	192.168.103.10	1048	93.184.216.90	80	1	GET	ads.juicyads.com	/network/user8968/125x125-1370011821.gif	http://adserver.juicyads.com/adshow.php?adzone=220802	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	77042	200	OK	-	-	-	(empty)	-	-	-	-	-	FzEUGr2i6NpWAwHDYk	image/gif
1371089236.882013	CEUrlG4kGjdRAj8KN5	192.168.103.10	1030	129.121.137.227	80	21	GET	www.stealporn.com	/media/videos/tmb/22029/1.jpg	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	8305	200	OK	-	-	-	(empty)	-	-	-	-	-	FoowIv21gJZLrKHpmd	image/jpeg
1371089236.894212	CCVXrD2kcaxAqNOAf8	192.168.103.10	1037	129.121.137.227	80	21	GET	www.stealporn.com	/media/videos/tmb/21475/1.jpg	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	7042	200	OK	-	-	-	(empty)	-	-	-	-	-	Fa3pMq2RlxfTkzcxwk	image/jpeg
1371089236.914484	Cpln7a4U5bu1lRBN51	192.168.103.10	1049	93.184.216.90	80	2	GET	ads.juicyads.com	/network/user8968/125x125-1366406667.gif	http://adserver.juicyads.com/adshow.php?adzone=220802	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	40371	200	OK	-	-	-	(empty)	-	-	-	-	-	FNnOff4EXObSKMKIw6	image/gif
1371089237.035378	Cpln7a4U5bu1lRBN51	192.168.103.10	1049	93.184.216.90	80	3	GET	ads.juicyads.com	/network/user2293/125x125-1367514456.jpg	http://adserver.juicyads.com/adshow.php?adzone=220802	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	25329	200	OK	-	-	-	(empty)	-	-	-	-	-	FnOBKF7Uny8emZADf	image/jpeg
1371089236.96353	CV501H2cfPx8igji34	192.168.103.10	1048	93.184.216.90	80	2	GET	ads.juicyads.com	/network/user8968/125x125-1363871378.gif	http://adserver.juicyads.com/adshow.php?adzone=220802	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	92851	200	OK	-	-	-	(empty)	-	-	-	-	-	FSqCHg3ITqQlCvalvc	image/gif
1371089237.035089	CieEYw3Uew63kOu4Ja	192.168.103.10	1050	199.21.148.89	80	1	GET	ads.cpxcenter.com	/newServing/tracking_id.php?b=1&UID=1371089119915&TRSTR=1&RTID=	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1371089237.035587	CEUrlG4kGjdRAj8KN5	192.168.103.10	1030	129.121.137.227	80	22	GET	www.stealporn.com	/media/videos/tmb/21135/1.jpg	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	822	200	OK	-	-	-	(empty)	-	-	-	-	-	FInSnNRPhNDQF5WD3	image/jpeg
1371089237.109268	CExJte3R4SY59Hfah9	192.168.103.10	1051	199.21.148.88	80	1	GET	ads.clicksor.com	/newServing/searchTrack.php?nid=4&random=60520	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	512	200	OK	-	-	-	(empty)	-	-	-	-	-	FM2xSc2NTfYrrb6fu2	text/html
1371089237.113404	CCVXrD2kcaxAqNOAf8	192.168.103.10	1037	129.121.137.227	80	22	GET	www.stealporn.com	/templates/frontend/orange/images/box_title_bg.png	http://www.stealporn.com/video/638/petite-teen-with-huge-tits-gets-pounded	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	2810	200	OK	-	-	-	(empty)	-	-	-	-	-	F9dI7s4DtsRnzYRel7	image/png
1371089237.142574	CfqPEs47zJV3FA4hP6	192.168.103.10	1054	23.62.111.51	80	1	GET	fpdownload2.macromedia.com	/get/flashplayer/update/current/xml/version_en_win_ax.xml	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	1206	200	OK	-	-	-	(empty)	-	-	-	-	-	FMqo6g11wXgWQu3aGd	text/plain
