#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2014-04-03-10-43-06
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	table[enum]	string	string	table[string]	vector[string]	vector[string]	vector[string]	vector[string]
1329978583.977889	CuHj1UvQPtPlLyG7h	192.168.86.10	1034	67.213.222.19	80	4	GET	www1.smartjcchecker.de.gg	/cl/7/main_sprite.jpg	http://www1.smartjcchecker.de.gg/1u4a5gaq?cm8s11=h9uh2m6U6NrQ1OyQ2MzMopubmqKJ3aHXbmSZzsPU5qe2sKyLz96io5Odb5mgpLDk18rEkMXMzKLFyq63mZOp3p9u5t7S5evhicbLori%2Bi9vTqm%2BnX2OkpI%2Blqpicmo7Y18zZ59aqaZmomteqmaekkNfX1KKTnMmnxaBprJJk1ZPV5bGblpWhnpqjmaWZk5zinpLc257p6%2BGXkdjK1d7U4MTZpeujlebcx%2Bai09GJ4cvU0aLVx%2BKm4p5V	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	23159	200	OK	-	-	-	(empty)	-	-	-	-	-	F495yC4AL2w8xVTpW5	image/jpeg
1329978584.116257	Cubx8n2E2oCp8We8hc	192.168.86.10	1039	46.249.35.84	80	1	GET	www2.thebestdusuite.it.cx	/?1v6228r=Vdmjlm+d6tmO2svJsKyUqqOb3ejRbqZnlmeapaWhxpXHmejXsqSom62eaK5qZWhe3uellpKVqprF19XnpseydZymm5Z1pZrbiQ==&t=31	-	Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1)	0	108037	200	OK	-	-	-	(empty)	-	-	-	-	-	Ft165T2zKfrDFsPhx2	application/x-dosexec
1329978584.939842	CG7MmW9O2HTlKGs7e	192.168.86.10	1040	74.82.198.253	80	1	GET	update1.nilaxjaioperuioaw.com	/index.php?db4d87=kdjf0tXm1J2a09upydndyY/c2cmvqJmhkttfmqLPpqfJlKibZpGemqCUrMyWzp+knqvZoNCF	-	Mozilla/3.0	0	64	200	OK	-	-	-	(empty)	-	-	-	-	-	FbC0Z42ePINiPAICSh	text/plain
1329978584.941715	Cu8botlomjTylbXV1	192.168.86.10	1041	67.213.222.19	80	1	GET	www1.smartjcchecker.de.gg	/fuYVxbRoL.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	2417	200	OK	-	-	-	(empty)	-	-	-	-	-	FUUvmJ2DhSfdPl8PUk	application/zip
1329978585.027059	Cu8botlomjTylbXV1	192.168.86.10	1041	67.213.222.19	80	2	GET	www1.smartjcchecker.de.gg	/fuYVxbRoL.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	2417	200	OK	-	-	-	(empty)	-	-	-	-	-	FHtnD115L605CnsY7	application/zip
1329978585.064742	C28sh83qWTlS3DRG98	192.168.86.10	1042	76.73.19.180	80	1	GET	report1.nilaxjaioperuioaw.com	/?db4d87=W+TK4N7k6G5718ze0OHY1N3Q3NGY1tnftfCeyKygis+dyHVqopeh06OrZJCfoNGUrKCWzJ+hmaWpy6TGp2KcqNGbw1rQq3SjlaCmmOmakquhnJaokNjfrOfbysWP38rba4nY4LfWldasdKOJ	-	Mozilla/3.0	0	6	200	OK	-	-	-	(empty)	-	-	-	-	-	FglYm911QNgkOD6GIk	binary
1329978585.155808	Cu8botlomjTylbXV1	192.168.86.10	1041	67.213.222.19	80	3	GET	www1.smartjcchecker.de.gg	/fuYVxbRoL.jar	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	2417	200	OK	-	-	-	(empty)	-	-	-	-	-	FKQXCr4Udbt5apwRP7	application/zip
1329978585.302498	Cu8botlomjTylbXV1	192.168.86.10	1041	67.213.222.19	80	4	GET	www1.smartjcchecker.de.gg	/com.class	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	162	404	Not Found	-	-	-	(empty)	-	-	-	-	-	FR4cCq1eph0wnTlbm6	text/html
1329978585.347474	Cu8botlomjTylbXV1	192.168.86.10	1041	67.213.222.19	80	5	GET	www1.smartjcchecker.de.gg	/edu.class	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	162	404	Not Found	-	-	-	(empty)	-	-	-	-	-	FyiasVy2LDzHyZ0b6	text/html
1329978585.38046	Cu8botlomjTylbXV1	192.168.86.10	1041	67.213.222.19	80	6	GET	www1.smartjcchecker.de.gg	/net.class	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	162	404	Not Found	-	-	-	(empty)	-	-	-	-	-	FbVPBH18XwGyNsns9g	text/html
1329978585.405684	Cu8botlomjTylbXV1	192.168.86.10	1041	67.213.222.19	80	7	GET	www1.smartjcchecker.de.gg	/org.class	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	162	404	Not Found	-	-	-	(empty)	-	-	-	-	-	F2V5hb4MLW9S5YXplg	text/html
1329978585.739356	Ccwng94gD4D7bX0Qqk	192.168.86.10	1043	46.249.35.84	80	1	GET	www2.thebestdusuite.it.cx	/?2dyw=Vsfm27HN3ceL6N3IsqulnqSLptjltKSZyZfHpqWd1qbXj+jYb5Wsqa2hnJqZpqqK4eaymqSVaYra2dbaorWyt5rU3teynJrYVg==&t=15	-	Mozilla/4.0 (Windows XP 5.1) Java/1.6.0_10	0	108037	200	OK	-	-	-	(empty)	-	-	-	-	-	FAdeQo1QGsPN1PhGYb	application/x-dosexec
1329978586.054575	CE2jjt1jIMUH9RIL6b	192.168.86.10	1044	74.82.198.253	80	1	GET	update1.nilaxjaioperuioaw.com	/index.php?db4d87=kdjf0tXm1J2a09upzuHN09jY3tjm1tXbxulUxNHP5623rriLpJPi3ty18drGpufgi+bp1ayTqV+ZpaClqJeUpIuhl9Kmktbhzp6hn6WVmOLS056qXpWg0aanl8OlnJZhop+hxKiblZyj0prXpZ2omttlxJM=	-	Mozilla/3.0	0	4301824	200	OK	-	-	-	(empty)	-	-	-	-	-	Fr30UxYuRzl8FMx57	binary
1329978596.729333	CRsMb71XQc39Ci0Iq4	192.168.86.10	1045	76.73.19.180	80	1	GET	report1.nilaxjaioperuioaw.com	/?db4d87=W+TK4N7k6G5718ze0OHY1N3Q3NGY1tnftfCeyKygis+dyHVqopeh06OrZJCfoNGUrKCWzJ+hmaWpy6TGp2KcqNGbw1rQq3SjlaCmmOmakquhnJaokNjfrOfbysWP38rba4nY4LfWldasdKKJ	-	Mozilla/3.0	0	6	200	OK	-	-	-	(empty)	-	-	-	-	-	Fq5jl52MLXjUUrgeGk	binary
#close	2014-04-03-10-43-06
